nfe_id,dh_emissao,modelo,serie,numero,emitente_id,destinatario_id,uf_origem,uf_destino,status,frete,desconto,outros,total_produtos,v_icms,v_pis,v_cofins,v_ipi,total_nfe
3615,2025-09-26,55,2,95163,10,4051,DF,BA,AUTORIZADA,76.29,72.21,22.77,7592.55,1366.66,125.28,577.03,0.0,7619.4
3616,2025-03-29,65,5,25295,1,2114,MG,CE,AUTORIZADA,0.0,25.04,42.01,2837.38,510.73,46.82,215.64,0.0,2854.35
3617,2025-02-06,55,1,95352,9,4087,BA,GO,AUTORIZADA,176.06,79.39,57.77,33199.94,5644.0,547.8,2523.2,137.35,33491.73
3618,2025-10-13,65,2,95543,18,2427,SC,RJ,AUTORIZADA,0.0,77.67,50.01,11437.119999999999,2287.42,188.71,869.2299999999999,0.0,11409.46
3619,2025-10-14,55,4,84734,16,3391,PR,SP,AUTORIZADA,139.19,37.73,30.17,4995.65,899.22,82.43,379.67,249.78,5377.06
3620,2025-03-29,55,2,21158,18,405,SC,DF,AUTORIZADA,127.09,59.46,50.08,7839.92,1411.19,129.36,595.83,514.64,8472.27
3621,2025-07-03,55,4,18175,15,241,MG,RS,AUTORIZADA,18.4,87.95,48.03,30025.66,5404.62,495.43,2281.94,487.78999999999996,30491.93
3622,2025-04-08,65,2,86448,2,3853,BA,MG,AUTORIZADA,0.0,20.55,33.71,1330.16,239.43,21.95,101.09,0.0,1343.32
3623,2025-09-15,55,1,80049,5,4066,PE,PE,AUTORIZADA,113.02,85.36,5.39,1302.75,234.5,21.5,99.01,0.0,1335.8
3624,2025-03-29,55,3,22253,13,2592,PE,RJ,AUTORIZADA,1.85,3.37,42.87,6947.8,1389.56,114.64,528.03,138.96,7128.11
3625,2025-02-02,55,2,91787,16,2002,PR,GO,AUTORIZADA,55.78,65.98,8.63,6511.43,1106.95,107.44,494.88,101.63,6611.49
3626,2025-08-18,65,2,98630,6,4,RJ,RS,AUTORIZADA,0.0,10.23,21.06,13306.11,2395.1000000000004,219.55,1011.26,0.0,13316.94
3627,2025-07-20,55,2,58019,13,206,PE,RS,AUTORIZADA,125.09,29.04,21.1,5363.08,965.36,88.49000000000001,407.59000000000003,165.26999999999998,5645.5
3628,2025-07-21,55,4,26640,5,2575,PE,RS,AUTORIZADA,25.3,88.86,22.2,4890.5,880.29,80.69,371.68,83.48,4932.62
3629,2025-07-07,55,4,58118,19,3640,GO,CE,AUTORIZADA,169.36,41.92,32.89,14430.41,2597.4700000000003,238.10000000000002,1096.71,166.76,14757.5
3630,2025-10-15,55,1,84538,5,2,PE,GO,AUTORIZADA,84.89,58.84,15.27,20643.33,3509.36,340.61,1568.8899999999999,0.0,20684.65
3631,2025-12-29,55,3,36051,25,2022,CE,DF,AUTORIZADA,172.97,14.94,31.39,31706.440000000002,5707.17,523.16,2409.69,243.67000000000002,32139.53
3632,2025-06-21,65,1,60301,6,1989,RJ,MG,AUTORIZADA,0.0,105.27,2.53,42575.439999999995,7663.58,702.49,3235.7300000000005,0.0,42472.7
3633,2025-10-27,55,4,14857,4,1752,DF,PE,CANCELADA,148.96,71.93,1.4,0.0,0.0,0.0,0.0,0.0,78.43
3634,2025-01-14,55,4,66882,4,1426,DF,SC,AUTORIZADA,84.22,45.6,28.23,34551.39,5873.74,570.1,2625.91,1676.02,36294.26
3635,2025-09-18,65,3,34763,19,3374,GO,RJ,AUTORIZADA,0.0,100.6,4.95,40194.42,8038.88,663.2,3054.77,101.12,40199.89
3636,2025-08-07,55,2,85221,1,3429,MG,MG,AUTORIZADA,33.98,2.94,49.36,8422.88,1516.12,138.98,640.14,0.0,8503.28
3637,2025-04-20,55,1,41212,9,969,BA,SC,AUTORIZADA,71.87,42.49,5.63,26914.91,4575.5199999999995,444.09999999999997,2045.53,373.14,27323.06
3638,2025-06-09,55,4,95065,9,3490,BA,BA,AUTORIZADA,146.79,106.77,18.85,10297.56,1853.56,169.91,782.62,63.71,10420.14
3639,2025-01-01,55,4,37561,20,907,MG,BA,AUTORIZADA,119.06,82.88,52.68,9486.5,1707.5800000000002,156.52,720.97,0.0,9575.36
3640,2025-07-07,55,4,95640,22,3074,PE,PR,AUTORIZADA,107.13,14.39,11.11,17654.89,3354.4300000000003,291.3,1341.77,53.02,17811.76
3641,2025-10-27,55,4,46096,13,1934,PE,PR,AUTORIZADA,84.61,21.9,33.11,17054.8,3240.41,281.4,1296.16,341.1,17491.72
3642,2025-10-10,55,3,61030,25,2235,CE,MG,AUTORIZADA,112.79,67.34,31.22,16106.36,2899.1499999999996,265.75,1224.0900000000001,307.4,16490.43
3643,2025-01-13,55,5,23949,10,1447,DF,PR,AUTORIZADA,156.41,50.42,25.23,18178.71,3453.96,299.95,1381.58,0.0,18309.93
3644,2025-06-12,55,2,12541,13,1703,PE,PE,AUTORIZADA,6.32,21.36,21.92,3468.18,624.27,57.22,263.58,69.36,3544.42
3645,2025-12-09,55,2,28495,14,1803,PE,GO,AUTORIZADA,139.64,66.97,45.51,8364.32,1421.94,138.01,635.69,116.91,8599.41
3646,2025-06-08,55,4,73834,8,3107,SC,MG,AUTORIZADA,9.33,3.36,57.43,19502.86,3510.5,321.81,1482.21,79.46,19645.72
3647,2025-09-02,55,3,92074,8,2023,SC,BA,AUTORIZADA,118.31,113.02,32.03,12133.39,2184.0099999999998,200.2,922.14,408.22,12578.93
3648,2025-05-08,55,2,67025,25,1610,CE,PE,CANCELADA,54.67,37.02,37.84,0.0,0.0,0.0,0.0,0.0,55.49
3649,2025-05-01,55,2,31115,23,483,MG,DF,AUTORIZADA,47.39,84.32,3.25,54703.01,9846.54,902.6,4157.42,196.82,54866.15
3650,2026-01-17,55,5,84181,23,1281,MG,BA,AUTORIZADA,163.78,86.76,9.06,23882.510000000002,4298.86,394.05,1815.06,0.0,23968.59
3651,2026-01-06,55,5,19836,24,62,SP,PR,AUTORIZADA,68.08,18.15,19.53,20004.600000000002,3800.87,330.07,1520.35,74.0,20148.06
3652,2025-12-13,55,3,66782,24,903,SP,RS,AUTORIZADA,127.29,48.16,27.78,3604.89,648.88,59.48,273.97,0.0,3711.8
3653,2025-08-18,55,1,93419,1,822,MG,CE,AUTORIZADA,28.09,70.27,29.74,15571.62,2802.89,256.93,1183.44,108.72999999999999,15667.91
3654,2025-04-25,55,5,42699,14,2964,PE,PR,AUTORIZADA,155.01,102.86,11.1,21218.579999999998,4031.54,350.11,1612.61,84.61,21366.44
3655,2025-07-19,55,5,34013,19,1327,GO,PE,AUTORIZADA,164.43,4.16,38.62,26511.97,4772.15,437.44,2014.9,614.8900000000001,27325.75
3656,2025-01-25,55,1,17020,2,854,BA,RJ,AUTORIZADA,13.42,57.87,51.24,49101.700000000004,9820.34,810.1700000000001,3731.74,170.52,49279.01
3657,2025-01-28,55,3,16952,20,2140,MG,RS,AUTORIZADA,112.16,69.02,30.34,15341.82,2761.52,253.13,1165.97,14.86,15430.16
3658,2025-06-30,55,1,95327,14,2265,PE,PE,AUTORIZADA,27.23,22.62,11.3,35598.57,6407.74,587.37,2705.5,1112.59,36727.07
3659,2025-11-09,65,2,15607,17,1138,RJ,MG,AUTORIZADA,0.0,108.49,16.53,18577.24,3343.91,306.53,1411.8799999999999,305.89,18791.17
3660,2026-01-11,55,3,75997,5,3746,PE,BA,AUTORIZADA,18.19,9.64,40.16,12419.01,2235.42,204.91,943.8399999999999,0.0,12467.72
3661,2025-05-02,55,1,53887,16,2373,PR,PR,AUTORIZADA,131.11,104.02,37.47,17449.89,3315.48,287.93,1326.19,116.67,17631.12
3662,2025-09-21,55,2,78393,3,352,MG,PR,AUTORIZADA,74.73,76.36,1.76,26047.1,4948.94,429.78,1979.58,0.0,26047.23
3663,2025-05-10,55,1,74609,3,2481,MG,PR,AUTORIZADA,105.14,10.85,56.53,34054.97,6470.45,561.9,2588.17,483.01,34688.8
3664,2025-04-13,65,5,82838,9,95,BA,RJ,AUTORIZADA,0.0,81.31,22.18,27276.9,5455.37,450.07,2073.06,0.0,27217.77
3665,2025-06-03,55,3,40933,8,1994,SC,SC,AUTORIZADA,68.43,80.48,21.14,20880.78,3549.74,344.54,1586.94,481.02,21370.89
3666,2026-01-19,65,1,40996,17,373,RJ,SP,AUTORIZADA,0.0,74.89,53.99,1325.5,238.59,21.87,100.74,0.0,1304.6
3667,2025-02-08,55,4,62043,1,490,MG,SP,AUTORIZADA,50.89,78.68,57.97,29379.34,5288.27,484.76,2232.83,0.0,29409.52
3668,2025-07-17,65,5,50039,18,820,SC,PR,AUTORIZADA,0.0,67.6,3.37,20828.77,3957.4700000000003,343.66999999999996,1582.99,0.0,20764.54
3669,2025-08-25,55,3,90830,4,2771,DF,PE,AUTORIZADA,98.64,55.11,44.11,23579.45,4244.3,389.07,1792.03,227.37,23894.46
3670,2025-05-19,55,1,27579,12,1255,CE,DF,AUTORIZADA,37.29,87.26,42.17,26109.95,4699.78,430.82000000000005,1984.3600000000001,120.24000000000001,26222.39
3671,2025-06-01,55,1,52174,14,1310,PE,SC,AUTORIZADA,137.99,106.8,55.65,18322.010000000002,3114.7400000000002,302.32000000000005,1392.47,0.0,18408.85
3672,2025-07-07,65,1,43305,13,2111,PE,PE,AUTORIZADA,0.0,32.56,25.57,10857.18,1954.2900000000002,179.15,825.15,0.0,10850.19
3673,2025-02-23,55,3,34550,23,3952,MG,GO,AUTORIZADA,34.13,90.05,10.14,17628.5,2996.85,290.87,1339.77,95.22,17677.94
3674,2025-12-21,55,3,78643,24,4043,SP,RJ,AUTORIZADA,130.69,13.14,6.64,30268.48,6053.6900000000005,499.43,2300.41,166.55,30559.22
3675,2025-08-25,55,5,44623,2,1980,BA,CE,AUTORIZADA,16.59,19.85,32.75,13900.8,2502.15,229.36,1056.47,237.1,14167.39
3676,2025-07-31,55,2,43301,16,602,PR,SC,AUTORIZADA,74.12,48.96,52.98,23375.52,3973.84,385.70000000000005,1776.55,59.62,23513.28
3677,2025-01-09,55,2,86438,12,3164,CE,CE,CANCELADA,64.64,107.93,19.26,0.0,0.0,0.0,0.0,0.0,-24.03
3678,2025-11-02,55,3,48757,12,1753,CE,PE,AUTORIZADA,107.37,54.63,1.11,30977.260000000002,5575.91,511.13,2354.27,1105.28,32136.39
3679,2025-09-17,55,3,94114,7,1532,DF,DF,AUTORIZADA,56.32,51.79,57.51,12075.84,2173.65,199.25,917.76,20.41,12158.29
3680,2025-07-15,65,5,95349,4,1195,DF,CE,AUTORIZADA,0.0,25.24,47.27,8019.99,1443.6,132.32999999999998,609.52,0.0,8042.02
3681,2025-07-08,65,2,18980,10,581,DF,SC,AUTORIZADA,0.0,61.71,45.19,11939.71,2029.75,197.0,907.4200000000001,596.61,12519.8
3682,2025-03-09,55,5,91056,21,2041,PE,BA,AUTORIZADA,125.85,24.18,9.23,32730.13,5891.42,540.05,2487.49,210.69,33051.72
3683,2025-02-20,55,5,50922,13,1384,PE,SP,AUTORIZADA,159.71,2.46,3.07,11390.75,2050.33,187.94,865.7,245.85,11796.92
3684,2025-05-23,55,1,81760,5,1885,PE,GO,AUTORIZADA,40.11,45.77,19.86,3264.61,554.98,53.87,248.11,163.23000000000002,3442.04
3685,2025-01-11,55,1,83255,1,2487,MG,CE,AUTORIZADA,24.83,8.62,22.39,5952.13,1071.3899999999999,98.21,452.35999999999996,67.32,6058.05
3686,2025-02-11,55,3,58229,17,3978,RJ,RJ,AUTORIZADA,56.63,95.46,4.35,21193.71,4238.73,349.69,1610.7,301.49,21460.72
3687,2025-12-09,55,1,68173,7,3984,DF,GO,AUTORIZADA,75.61,43.72,46.62,6546.42,1112.89,108.02,497.53,0.0,6624.93
3688,2025-10-01,55,5,48668,12,2964,CE,PR,AUTORIZADA,161.09,76.45,46.65,23737.829999999998,4510.19,391.68,1804.0700000000002,650.6099999999999,24519.73
3689,2025-12-26,55,1,40020,20,1182,MG,SP,AUTORIZADA,40.77,44.5,36.63,19887.81,3579.8,328.14,1511.48,0.0,19920.71
3690,2025-06-29,65,3,82322,21,1590,PE,RJ,AUTORIZADA,0.0,13.12,57.48,14945.92,2989.18,246.60999999999999,1135.89,52.6,15042.88
3691,2025-04-18,55,3,92273,25,2231,CE,SC,AUTORIZADA,45.84,25.81,25.93,21662.8,3682.6800000000003,357.44,1646.3600000000001,470.51,22179.27
3692,2025-01-15,55,4,69593,5,861,PE,PR,AUTORIZADA,143.9,107.96,43.63,9855.95,1872.62,162.62,749.05,0.0,9935.52
3693,2025-11-07,55,5,40008,17,1349,RJ,PE,CANCELADA,45.66,106.86,1.53,0.0,0.0,0.0,0.0,0.0,-59.67
3694,2025-03-31,55,5,16280,8,2775,SC,PE,AUTORIZADA,82.33,56.19,29.09,10713.14,1928.3600000000001,176.77,814.2,85.69999999999999,10854.07
3695,2025-08-27,65,2,29715,2,3177,BA,PE,AUTORIZADA,0.0,63.63,48.78,15827.599999999999,2848.98,261.14,1202.8899999999999,116.38,15929.13
3696,2025-12-20,55,3,27881,15,3480,MG,PE,AUTORIZADA,75.17,21.45,22.76,1139.92,205.19,18.81,86.63,0.0,1216.4
3697,2025-03-31,55,5,64156,10,2950,DF,PE,AUTORIZADA,38.23,25.28,54.91,17266.3,3107.95,284.89,1312.24,204.18,17538.34
3698,2025-04-30,55,3,37735,10,3147,DF,BA,AUTORIZADA,62.16,17.07,50.92,12185.16,2193.33,201.05,926.0699999999999,180.58999999999997,12461.76
3699,2025-06-18,55,4,20091,21,2807,PE,BA,AUTORIZADA,63.35,57.39,2.88,7647.12,1376.48,126.17,581.1800000000001,382.36,8038.32
3700,2025-05-03,55,4,47629,9,2423,BA,RS,AUTORIZADA,9.33,55.72,55.16,43749.58,7874.94,721.87,3324.96,464.75,44223.1
3701,2025-03-31,55,4,18551,18,1788,SC,PE,DENEGADA,92.65,25.6,41.57,0.0,0.0,0.0,0.0,0.0,108.62
3702,2025-09-18,65,3,68814,11,231,SP,PR,AUTORIZADA,0.0,16.88,5.83,4897.18,930.46,80.8,372.19,0.0,4886.13
3703,2025-10-12,55,5,18827,6,4186,RJ,GO,AUTORIZADA,46.1,95.22,55.76,4922.04,836.75,81.21,374.08,0.0,4928.68
3704,2025-10-19,65,3,15278,7,1857,DF,RS,AUTORIZADA,0.0,81.75,0.01,33092.55,5956.660000000001,546.03,2515.04,0.0,33010.81
3705,2025-02-22,65,3,42358,5,724,PE,DF,AUTORIZADA,0.0,50.36,57.35,7822.72,1408.08,129.07999999999998,594.53,58.63,7888.34
3706,2025-10-22,65,4,32311,17,3893,RJ,PE,AUTORIZADA,0.0,118.56,25.6,18338.4,3300.91,302.58,1393.72,171.48000000000002,18416.92
3707,2025-12-13,65,1,68347,10,2854,DF,DF,AUTORIZADA,0.0,35.47,12.45,32101.489999999998,5778.27,529.68,2439.7200000000003,427.08000000000004,32505.55
3708,2025-03-17,65,1,97929,7,1587,DF,BA,AUTORIZADA,0.0,21.46,4.17,26467.45,4764.150000000001,436.7,2011.53,1081.58,27531.74
3709,2025-03-15,55,5,64901,12,2793,CE,CE,AUTORIZADA,50.75,1.69,55.52,20870.11,3756.62,344.36,1586.1399999999999,0.0,20974.69
3710,2025-12-09,55,5,62509,22,2642,PE,BA,AUTORIZADA,68.01,29.6,7.53,36946.159999999996,6650.3099999999995,609.62,2807.9,1344.55,38336.65
3711,2025-02-10,65,3,41232,24,816,SP,SP,AUTORIZADA,0.0,69.13,13.73,17588.739999999998,3165.96,290.21,1336.76,0.0,17533.34
3712,2025-03-08,55,4,69845,12,1387,CE,DF,AUTORIZADA,30.27,1.97,24.01,29722.36,5350.01,490.42,2258.9,566.9300000000001,30341.6
3713,2025-12-13,55,2,52113,20,2673,MG,RS,AUTORIZADA,154.21,97.15,44.63,13241.18,2383.41,218.48000000000002,1006.3299999999999,0.0,13342.87
3714,2026-01-12,55,5,23071,15,1644,MG,SC,AUTORIZADA,54.46,90.18,42.61,3038.98,516.63,50.14,230.96,60.78,3106.65
3715,2025-03-10,55,1,48511,22,3325,PE,GO,CANCELADA,124.62,67.0,59.78,0.0,0.0,0.0,0.0,0.0,117.4
3716,2025-08-14,55,5,53185,19,1170,GO,PE,AUTORIZADA,22.25,43.45,51.89,1642.64,295.68,27.1,124.84,0.0,1673.33
3717,2025-11-20,55,4,88687,18,3953,SC,PE,AUTORIZADA,145.12,3.99,42.26,10357.91,1864.42,170.9,787.2,0.0,10541.3
3718,2025-07-28,55,1,41465,19,1324,GO,MG,AUTORIZADA,54.21,49.11,17.62,23367.72,4206.1900000000005,385.56000000000006,1775.94,102.44,23492.88
3719,2025-11-20,55,3,95592,11,1969,SP,GO,AUTORIZADA,137.45,1.07,58.61,6204.05,1054.69,102.36,471.51,85.36,6484.4
3720,2025-08-27,65,5,59965,17,941,RJ,GO,AUTORIZADA,0.0,112.3,30.02,16677.37,2835.15,275.18,1267.48,157.31,16752.4
3721,2025-08-30,65,4,33081,15,489,MG,RS,AUTORIZADA,0.0,65.77,43.34,12232.28,2201.81,201.83,929.65,0.0,12209.85
3722,2025-02-04,65,2,27947,12,2455,CE,MG,AUTORIZADA,0.0,69.26,56.01,27919.809999999998,5025.56,460.68,2121.92,535.21,28441.77
3723,2025-08-05,55,3,60567,22,2569,PE,SP,AUTORIZADA,121.34,106.55,46.44,16187.039999999999,2913.67,267.08,1230.21,183.18,16431.45
3724,2025-01-18,65,4,47014,13,2943,PE,BA,AUTORIZADA,0.0,117.98,43.93,17380.42,3128.4700000000003,286.78,1320.9099999999999,753.57,18059.94
3725,2025-04-08,55,2,48854,12,3079,CE,SC,AUTORIZADA,35.39,40.31,40.25,1736.0,295.12,28.64,131.94,34.72,1806.05
3726,2025-06-04,65,2,83466,20,3488,MG,RS,AUTORIZADA,0.0,56.34,9.6,33567.6,6042.17,553.88,2551.14,710.98,34231.84
3727,2025-02-08,55,5,56639,24,2648,SP,RJ,AUTORIZADA,21.12,4.78,48.18,8729.119999999999,1745.83,144.04,663.4200000000001,22.07,8815.71
3728,2025-11-03,55,3,82119,16,1514,PR,RS,AUTORIZADA,74.95,80.06,23.37,23662.91,4259.32,390.44000000000005,1798.37,76.37,23757.54
3729,2025-08-25,55,5,35068,2,1376,BA,BA,AUTORIZADA,35.14,64.99,26.2,32059.300000000003,5770.67,528.97,2436.5,209.51,32265.16
3730,2025-07-13,65,5,87439,6,3159,RJ,SC,AUTORIZADA,0.0,25.45,13.39,25843.85,4393.45,426.42,1964.1399999999999,622.89,26454.68
3731,2025-10-17,55,5,73868,25,2982,CE,PR,AUTORIZADA,119.8,88.72,55.69,13089.01,2486.91,215.97,994.77,0.0,13175.78
3732,2025-02-08,55,5,30507,4,3467,DF,GO,AUTORIZADA,57.48,91.74,50.69,7903.85,1343.6599999999999,130.41,600.6899999999999,312.38,8232.66
3733,2025-07-23,55,1,60719,17,3791,RJ,SC,AUTORIZADA,34.41,57.21,54.32,34446.96,5855.969999999999,568.38,2617.9700000000003,36.47,34514.95
3734,2025-08-07,55,1,14655,14,482,PE,MG,AUTORIZADA,171.04,47.29,9.47,31615.940000000002,5690.86,521.66,2402.81,241.49,31990.65
3735,2025-04-02,55,4,20427,14,497,PE,PE,AUTORIZADA,39.61,114.7,41.92,12058.47,2170.53,198.96,916.4399999999999,0.0,12025.3
3736,2025-10-02,65,2,84575,3,1082,MG,RJ,AUTORIZADA,0.0,27.51,31.75,12501.66,2500.34,206.28,950.13,34.4,12540.3
3737,2026-01-07,55,1,15391,10,487,DF,DF,AUTORIZADA,52.41,93.87,21.91,8417.09,1515.07,138.87,639.69,118.77,8516.31
3738,2025-06-20,55,5,21547,1,1754,MG,GO,AUTORIZADA,158.51,77.15,56.22,3177.45,540.17,52.43,241.49,63.55,3378.58
3739,2025-12-28,55,1,22110,15,2834,MG,SP,AUTORIZADA,65.59,114.59,4.97,26450.059999999998,4761.01,436.43,2010.2,841.11,27247.14
3740,2025-12-14,55,3,50762,24,1175,SP,GO,AUTORIZADA,81.6,63.78,35.64,30999.77,5269.96,511.49,2355.99,704.88,31758.11
3741,2025-06-15,55,4,86919,21,2829,PE,SC,AUTORIZADA,115.6,101.39,58.93,2335.23,396.99,38.53,177.48,0.0,2408.37
3742,2025-03-20,55,5,68953,20,2399,MG,RS,AUTORIZADA,70.65,49.0,28.77,25875.07,4657.51,426.92999999999995,1966.5,58.1,25983.59
3743,2025-10-08,65,4,47207,9,3802,BA,BA,AUTORIZADA,0.0,4.56,21.23,6632.450000000001,1193.84,109.44,504.05999999999995,0.0,6649.12
3744,2025-06-09,55,3,25327,7,1141,DF,PR,AUTORIZADA,119.91,53.42,47.61,22600.02,4294.0,372.90999999999997,1717.6,164.44,22878.56
3745,2025-04-04,55,4,85907,2,3417,BA,GO,AUTORIZADA,156.56,69.29,32.22,22382.99,3805.11,369.33,1701.1,307.18,22809.66
3746,2025-06-29,65,5,99299,23,2905,MG,GO,AUTORIZADA,0.0,102.56,21.69,10030.1,1705.11,165.51,762.29,116.69,10065.92
3747,2025-01-07,55,4,65037,11,1700,SP,CE,CANCELADA,1.72,14.62,25.71,0.0,0.0,0.0,0.0,0.0,12.81
3748,2025-05-12,55,3,83187,20,2164,MG,GO,AUTORIZADA,58.0,117.67,9.23,31700.88,5389.15,523.06,2409.26,670.58,32321.02
3749,2025-04-01,55,4,29811,14,4121,PE,MG,AUTORIZADA,129.21,108.56,24.1,28226.47,5080.76,465.75,2145.21,76.01,28347.23
3750,2025-09-09,55,4,12771,3,3103,MG,PE,AUTORIZADA,77.23,12.99,19.07,10262.85,1847.32,169.34,779.98,814.37,11160.53
3751,2025-06-25,55,5,43669,7,283,DF,PR,AUTORIZADA,53.44,108.37,57.46,45455.95,8636.63,750.03,3454.67,965.03,46423.51
3752,2025-05-06,55,2,78570,3,393,MG,RS,AUTORIZADA,38.64,16.6,16.09,6568.28,1182.29,108.37,499.19,33.79,6640.2
3753,2025-01-18,55,1,53376,2,3832,BA,MG,AUTORIZADA,36.53,29.78,44.69,18350.82,3303.1400000000003,302.78000000000003,1394.65,92.84,18495.1
3754,2025-01-03,55,1,44723,23,2295,MG,BA,AUTORIZADA,75.59,66.61,50.09,9900.11,1782.02,163.35999999999999,752.41,384.47,10343.65
3755,2025-04-22,55,3,21752,25,4156,CE,SC,AUTORIZADA,174.59,66.24,42.0,21320.620000000003,3624.51,351.79,1620.3799999999999,303.05,21774.02
3756,2025-12-08,65,1,64749,9,1410,BA,BA,AUTORIZADA,0.0,40.52,55.32,20364.63,3665.63,336.02,1547.71,162.63,20542.06
3757,2025-07-04,55,5,38974,24,1667,SP,SP,AUTORIZADA,132.5,25.2,36.47,25264.45,4547.6,416.86,1920.09,404.4,25812.62
3758,2025-05-15,55,5,57488,17,3103,RJ,PE,AUTORIZADA,169.68,69.73,52.51,10722.69,1930.07,176.93,814.93,23.94,10899.09
3759,2025-10-09,55,1,39002,3,3818,MG,RJ,AUTORIZADA,152.24,70.76,20.44,44015.85,8803.17,726.26,3345.21,479.66,44597.43
3760,2025-04-05,65,3,14704,8,4050,SC,CE,AUTORIZADA,0.0,110.35,8.57,28757.370000000003,5176.33,474.5,2185.5699999999997,0.0,28655.59
3761,2025-08-14,55,5,67657,15,2901,MG,MG,AUTORIZADA,121.54,92.08,51.2,18125.43,3262.58,299.07,1377.53,415.74,18621.83
3762,2025-03-17,65,5,15028,8,920,SC,DF,AUTORIZADA,0.0,59.72,39.96,8975.25,1615.54,148.09,682.12,0.0,8955.49
3763,2025-03-01,65,5,46754,2,1316,BA,DF,AUTORIZADA,0.0,27.97,37.13,15506.39,2791.1499999999996,255.86,1178.49,0.0,15515.55
3764,2025-09-03,55,4,99424,17,4087,RJ,GO,AUTORIZADA,15.27,77.01,47.14,12194.66,2073.09,201.20999999999998,926.8,261.96999999999997,12442.03
3765,2025-05-16,55,3,27870,15,3895,MG,GO,AUTORIZADA,165.67,25.99,53.57,4890.6,831.4000000000001,80.69999999999999,371.68,13.38,5097.23
3766,2025-03-13,55,3,12605,1,2004,MG,MG,AUTORIZADA,149.7,91.67,3.73,16474.55,2965.42,271.83,1252.06,183.2,16719.51
3767,2025-05-21,65,1,19968,25,2947,CE,BA,AUTORIZADA,0.0,68.97,53.72,7626.030000000001,1372.69,125.83,579.5799999999999,241.29,7852.07
3768,2025-12-03,55,1,79492,25,3537,CE,SP,AUTORIZADA,151.98,91.41,42.78,3181.79,572.72,52.5,241.82,21.87,3307.01
3769,2025-08-19,55,5,61258,1,1467,MG,SC,AUTORIZADA,93.42,40.33,4.5,40787.74,6933.91,673.0,3099.8599999999997,420.85,41266.18
3770,2026-01-11,55,1,91225,10,288,DF,RS,AUTORIZADA,114.25,64.66,29.23,18691.93,3364.56,308.41,1420.5900000000001,206.35,18977.1
3771,2025-04-30,65,2,17183,11,412,SP,MG,AUTORIZADA,0.0,17.04,40.81,28504.55,5130.82,470.32,2166.34,658.82,29187.14
3772,2025-10-08,55,2,32584,18,797,SC,DF,AUTORIZADA,166.52,71.13,35.33,23060.36,4150.86,380.5,1752.58,59.95,23251.03
3773,2025-05-13,65,3,64674,12,2881,CE,GO,AUTORIZADA,0.0,89.47,17.1,37417.68,6361.01,617.4,2843.74,621.38,37966.69
3774,2025-03-01,55,4,21200,13,805,PE,CE,AUTORIZADA,74.25,18.97,48.17,9398.29,1691.6999999999998,155.07,714.27,295.64,9797.38
3775,2025-07-20,55,3,46572,19,126,GO,RS,AUTORIZADA,107.8,4.02,4.54,7989.119999999999,1438.05,131.82,607.1700000000001,0.0,8097.44
3776,2025-03-24,65,3,34751,21,451,PE,SP,AUTORIZADA,0.0,81.42,18.62,32692.3,5884.61,539.4100000000001,2484.61,249.81,32879.31
3777,2025-11-16,55,5,74907,22,1018,PE,CE,AUTORIZADA,140.32,118.3,26.05,11241.38,2023.45,185.48999999999998,854.35,0.0,11289.45
3778,2025-12-02,55,1,47371,19,2860,GO,BA,AUTORIZADA,104.88,95.73,58.87,31369.39,5646.49,517.59,2384.07,146.18,31583.59
3779,2025-03-12,55,5,80186,8,72,SC,BA,AUTORIZADA,122.6,44.14,3.94,13770.4,2478.6800000000003,227.21,1046.55,425.97,14278.77
3780,2025-03-30,55,1,45194,11,1811,SP,RJ,AUTORIZADA,35.03,51.44,45.63,11946.970000000001,2389.4,197.12,907.96,746.47,12722.66
3781,2026-01-02,55,1,76003,5,679,PE,MG,AUTORIZADA,160.01,35.16,23.34,7039.48,1267.1100000000001,116.16,535.0,72.77,7260.44
3782,2025-09-24,65,1,59385,3,2681,MG,SP,CANCELADA,0.0,20.18,8.66,0.0,0.0,0.0,0.0,0.0,-11.52
3783,2025-10-03,55,3,39205,13,223,PE,CE,AUTORIZADA,104.83,47.58,21.95,26601.120000000003,4788.2,438.92,2021.69,1334.06,28014.38
3784,2025-12-27,55,5,26405,17,3449,RJ,GO,AUTORIZADA,29.88,115.43,49.95,15741.8,2676.11,259.74,1196.37,0.0,15706.2
3785,2025-01-01,55,4,29038,25,803,CE,RJ,AUTORIZADA,14.58,112.52,32.77,21736.739999999998,4347.34,358.67,1652.0,82.99,21754.56
3786,2025-04-17,55,5,96517,5,649,PE,MG,AUTORIZADA,174.9,70.67,46.23,14514.43,2612.6099999999997,239.49,1103.0900000000001,862.62,15527.51
3787,2025-05-11,65,5,37591,1,2772,MG,RS,AUTORIZADA,0.0,55.2,18.08,8497.2,1529.49,140.20999999999998,645.78,89.48,8549.56
3788,2025-05-06,55,3,15166,25,1245,CE,BA,AUTORIZADA,7.78,23.87,34.24,22758.02,4096.44,375.51,1729.6200000000001,949.55,23725.72
3789,2025-11-27,55,5,64363,4,3951,DF,PR,AUTORIZADA,82.92,76.69,31.49,17114.56,3251.76,282.39,1300.7,0.0,17152.28
3790,2025-10-08,55,4,76905,8,2080,SC,SC,AUTORIZADA,75.57,5.61,32.59,2541.71,432.09000000000003,41.94,193.17000000000002,23.19,2667.45
