competencia,funcionario_id,salario_bruto,bonus,descontos,salario_liquido
2025-04,321,3482.19,612.0,802.28,3291.91
2025-04,621,5714.13,369.79,440.06,5643.86
2025-04,149,5099.08,987.23,797.23,5289.08
2025-04,314,3118.73,132.8,698.0,2553.53
2025-04,303,9343.59,451.18,2475.29,7319.48
2025-04,232,7919.93,799.06,2020.39,6698.6
2025-04,593,4241.94,437.61,1086.0,3593.55
2025-04,126,4585.09,0.0,1197.43,3387.66
2025-04,36,2863.14,0.0,89.98,2773.16
2025-04,100,2699.6,240.62,609.15,2331.07
2025-04,492,4419.9,722.56,1172.27,3970.19
2025-04,177,5304.79,813.09,770.69,5347.19
2025-04,283,10909.29,3426.72,2277.9,12058.11
2025-04,133,5060.8,708.58,1091.19,4678.19
2025-04,639,8083.16,317.18,2041.45,6358.89
2025-04,607,2868.18,106.0,752.27,2221.91
2025-04,248,5545.61,123.95,1434.82,4234.74
2025-04,247,7307.15,789.59,1909.15,6187.59
2025-04,498,5932.19,1178.74,1498.42,5612.51
2025-04,307,8232.16,710.0,1585.67,7356.49
2025-04,454,2798.25,0.0,507.71,2290.54
2025-04,300,3700.2,59.01,1012.78,2746.43
2025-04,499,15848.55,2645.42,1240.71,17253.26
2025-04,537,3915.28,507.15,578.79,3843.64
2025-04,22,8563.27,0.0,2194.78,6368.49
2025-04,26,3677.01,0.0,723.36,2953.65
2025-04,73,5448.84,0.0,1478.03,3970.81
2025-04,551,8974.56,1288.11,1197.52,9065.15
2025-04,99,5833.12,0.0,786.09,5047.03
2025-04,221,10866.04,556.61,1589.35,9833.3
2025-04,531,3323.54,22.93,843.05,2503.42
2025-04,466,5211.37,0.0,823.66,4387.71
2025-04,582,11169.56,360.58,1451.59,10078.55
2025-04,432,10095.91,0.0,564.02,9531.89
2025-04,431,6132.65,858.47,152.04,6839.08
2025-04,550,4819.52,0.0,362.23,4457.29
2025-04,291,8533.98,838.51,2286.33,7086.16
2025-04,345,5460.55,0.0,1078.55,4382.0
2025-04,590,11063.22,876.59,2507.32,9432.49
2025-04,500,9361.07,266.91,2522.83,7105.15
2025-04,402,5423.69,1002.61,1294.54,5131.76
2025-04,430,8128.16,31.09,1934.52,6224.73
2025-04,390,4937.22,504.42,665.87,4775.77
2025-04,319,7616.52,79.61,1021.97,6674.16
2025-04,2,5292.88,340.4,870.59,4762.69
2025-04,463,3220.42,222.46,642.82,2800.06
2025-04,597,8404.17,0.0,1085.89,7318.28
2025-04,289,4738.17,0.0,1008.13,3730.04
2025-04,493,4606.89,0.0,895.04,3711.85
2025-04,219,3651.05,392.51,182.84,3860.72
2025-04,281,5167.36,497.13,788.24,4876.25
2025-04,441,3500.87,508.4,941.71,3067.56
2025-04,544,6721.5,531.48,1362.05,5890.93
2025-04,49,5558.02,361.49,228.12,5691.39
2025-04,195,3313.93,211.77,628.49,2897.21
2025-04,216,3942.63,268.55,856.84,3354.34
2025-04,536,5838.52,86.21,201.35,5723.38
2025-04,86,4955.61,99.1,1117.91,3936.8
2025-04,334,3566.51,711.96,511.41,3767.06
2025-04,362,5818.55,333.78,865.45,5286.88
2025-04,594,7564.07,1418.05,2025.32,6956.8
2025-04,134,6796.01,77.31,932.67,5940.65
2025-04,365,2902.79,169.59,685.69,2386.69
2025-04,146,9100.64,0.0,1970.04,7130.6
2025-04,522,3091.8,402.44,450.1,3044.14
2025-04,89,3598.55,850.08,684.95,3763.68
2025-04,156,8706.88,1274.98,1479.24,8502.62
2025-04,215,7541.39,0.0,1476.16,6065.23
2025-04,206,4804.73,417.1,751.34,4470.49
2025-04,197,6432.02,298.82,475.94,6254.9
2025-04,261,4324.15,0.0,868.71,3455.44
2025-04,541,7953.27,1093.82,2078.07,6969.02
2025-04,259,6836.21,1230.56,1419.87,6646.9
2025-04,569,4007.5,430.61,510.1,3928.01
2025-04,190,6973.83,0.0,1690.55,5283.28
2025-04,555,5095.04,0.0,1158.29,3936.75
2025-04,489,3993.62,623.39,791.21,3825.8
2025-04,96,2531.79,380.16,339.29,2572.66
2025-04,415,4293.6,0.0,1158.63,3134.97
2025-04,528,2795.07,0.0,729.53,2065.54
2025-04,235,4843.0,554.01,1233.42,4163.59
2025-04,167,3751.39,197.65,130.46,3818.58
2025-04,218,3198.32,0.0,439.25,2759.07
2025-04,385,6333.69,263.51,1076.11,5521.09
2025-04,384,5092.04,358.02,750.88,4699.18
2025-04,545,3053.26,0.0,701.45,2351.81
2025-04,228,6393.23,0.0,1081.16,5312.07
2025-04,567,2873.83,58.57,568.28,2364.12
2025-04,404,6030.72,194.87,126.59,6099.0
2025-04,437,3130.6,580.56,640.35,3070.81
2025-04,165,6768.78,821.6,1615.12,5975.26
2025-04,330,5487.58,572.52,1054.74,5005.36
2025-04,465,14546.43,798.38,3232.82,12111.99
2025-04,571,7137.18,1182.18,1707.92,6611.44
2025-04,481,8528.87,0.0,1061.65,7467.22
2025-04,192,4874.13,169.93,260.33,4783.73
2025-04,66,3088.96,394.78,851.55,2632.19
2025-04,7,4761.6,476.47,1108.25,4129.82
2025-04,253,9488.81,737.3,1249.66,8976.45
2025-04,293,2822.5,447.09,670.42,2599.17
2025-04,452,13414.54,0.0,1787.53,11627.01
2025-04,484,7475.51,605.42,1423.19,6657.74
2025-04,483,4786.42,426.58,1208.48,4004.52
2025-04,612,5306.43,0.0,1225.75,4080.68
2025-04,565,4278.97,450.96,1190.4,3539.53
2025-04,344,3765.69,511.79,546.63,3730.85
2025-04,175,4921.34,1214.4,1299.12,4836.62
2025-04,427,10640.74,1330.6,1425.3,10546.04
2025-04,30,6316.87,0.0,1662.58,4654.29
2025-04,372,9031.55,0.0,2500.88,6530.67
2025-04,564,3931.07,571.94,872.87,3630.14
2025-04,40,4293.86,0.0,871.98,3421.88
2025-04,168,6309.05,797.37,972.29,6134.13
2025-04,487,5801.85,820.61,847.56,5774.9
2025-04,305,7380.16,687.19,441.18,7626.17
2025-04,311,9934.37,0.0,1843.02,8091.35
2025-04,457,3985.02,51.6,1006.9,3029.72
2025-04,211,4189.87,328.91,992.38,3526.4
2025-04,610,5518.89,185.52,1107.36,4597.05
2025-04,353,7970.71,0.0,1641.21,6329.5
2025-04,387,6213.67,0.0,1609.08,4604.59
2025-04,23,7599.15,208.57,959.4,6848.32
2025-04,250,6331.86,486.88,1533.76,5284.98
2025-04,608,6101.14,0.0,1258.17,4842.97
2025-04,462,6211.91,237.87,276.53,6173.25
2025-04,142,4508.29,981.26,1080.39,4409.16
2025-04,205,4572.93,616.73,894.73,4294.93
2025-04,70,8932.86,1394.23,1213.13,9113.96
2025-04,509,7493.32,1284.28,433.94,8343.66
2025-04,11,3348.04,115.48,480.73,2982.79
2025-04,151,2943.87,166.41,361.68,2748.6
2025-04,316,9878.66,959.4,2025.12,8812.94
2025-04,42,4044.55,0.0,159.94,3884.61
2025-04,95,6337.96,1002.42,310.0,7030.38
2025-04,325,7349.13,859.89,1259.88,6949.14
2025-04,58,4818.66,692.14,679.59,4831.21
2025-04,308,6622.41,62.52,1016.24,5668.69
2025-04,145,5757.15,896.58,902.71,5751.02
2025-04,97,3628.6,688.7,759.33,3557.97
2025-04,302,4085.39,554.64,814.9,3825.13
2025-04,119,7473.24,0.0,1835.98,5637.26
2025-04,585,9359.43,256.0,2404.75,7210.68
2025-04,546,3378.43,257.18,757.6,2878.01
2025-04,558,9060.14,1770.21,1196.22,9634.13
2025-04,559,2976.7,0.0,362.19,2614.51
2025-04,244,4218.6,0.0,1095.54,3123.06
2025-04,92,6431.18,4.33,1076.94,5358.57
2025-04,477,2475.24,3.84,572.54,1906.54
2025-04,335,7945.72,0.0,1329.21,6616.51
2025-04,136,3421.44,201.59,563.38,3059.65
2025-04,443,2961.97,0.0,701.75,2260.22
2025-04,552,15013.55,422.61,786.64,14649.52
2025-04,480,3462.41,436.16,651.82,3246.75
2025-04,252,3641.21,889.75,681.46,3849.5
2025-04,148,4414.24,612.68,602.55,4424.37
2025-04,200,7220.55,0.0,1765.52,5455.03
2025-04,329,3994.85,304.09,737.62,3561.32
2025-04,284,9871.14,603.06,1986.39,8487.81
2025-04,181,4564.19,662.49,799.16,4427.52
2025-04,603,4188.25,672.95,771.51,4089.69
2025-04,323,4644.73,594.73,1243.1,3996.36
2025-04,642,8514.42,903.78,1219.54,8198.66
2025-04,79,5256.7,229.64,1109.46,4376.88
2025-04,587,12669.81,56.53,2463.18,10263.16
2025-04,363,3765.94,617.64,516.64,3866.94
2025-04,574,7815.86,1836.68,1949.55,7702.99
2025-04,306,4408.13,146.67,1123.66,3431.14
2025-04,48,14110.85,1101.94,3495.83,11716.96
2025-04,174,8746.78,1234.15,1273.64,8707.29
2025-04,258,3101.32,315.32,550.74,2865.9
2025-04,25,5371.2,747.93,785.66,5333.47
2025-04,57,3214.25,426.87,720.34,2920.78
2025-04,318,4134.6,247.05,655.25,3726.4
2025-04,91,3091.92,225.24,610.75,2706.41
2025-04,15,4421.18,887.65,1055.6,4253.23
2025-04,138,4300.64,0.0,962.55,3338.09
2025-04,361,6352.11,921.76,783.21,6490.66
2025-04,152,5854.04,75.29,928.95,5000.38
2025-04,332,6616.65,64.59,1662.0,5019.24
2025-04,245,6751.63,430.44,1277.1,5904.97
2025-04,262,4293.67,0.0,650.3,3643.37
2025-04,28,8268.55,0.0,1265.91,7002.64
2025-04,236,6898.63,55.36,1748.74,5205.25
2025-04,554,5571.13,0.0,692.57,4878.56
2025-04,78,4980.23,0.0,1129.62,3850.61
2025-04,68,2876.19,265.51,641.11,2500.59
2025-04,456,12502.36,0.0,1934.66,10567.7
2025-04,553,4806.43,382.99,779.86,4409.56
2025-04,64,9231.8,1698.33,1681.32,9248.81
2025-04,629,3461.4,78.56,602.51,2937.45
2025-04,62,7257.89,1377.11,1411.14,7223.86
2025-04,201,3595.99,719.89,854.98,3460.9
2025-04,613,2888.98,21.32,562.21,2348.09
2025-04,158,6705.29,386.66,259.04,6832.91
2025-04,572,3181.9,435.44,495.29,3122.05
2025-04,31,9927.08,732.26,313.41,10345.93
2025-04,153,5731.73,137.32,970.27,4898.78
2025-04,425,4916.95,0.0,753.54,4163.41
2025-04,140,5968.01,373.39,736.03,5605.37
2025-04,519,3626.2,0.0,618.12,3008.08
2025-04,378,4308.19,234.0,697.88,3844.31
2025-04,150,7824.19,0.0,1000.4,6823.79
2025-04,471,4543.76,0.0,855.34,3688.42
2025-04,439,10290.73,0.0,2257.9,8032.83
2025-04,517,6323.98,125.2,1571.34,4877.84
2025-04,147,4092.04,0.0,814.4,3277.64
2025-04,526,3173.75,0.0,556.41,2617.34
2025-04,338,6987.0,34.96,1881.49,5140.47
2025-04,518,4943.5,598.01,770.7,4770.81
2025-04,249,6054.9,421.87,1480.23,4996.54
2025-04,595,5210.54,278.38,873.21,4615.71
2025-04,39,3128.66,0.0,704.66,2424.0
2025-04,605,5511.71,837.28,238.11,6110.88
2025-04,412,3616.77,44.42,856.87,2804.32
2025-04,455,10091.2,702.47,2766.46,8027.21
2025-04,476,3173.91,236.08,402.49,3007.5
2025-04,368,10058.25,0.0,2378.19,7680.06
2025-04,453,14247.45,1066.16,2182.48,13131.13
2025-04,65,5093.7,0.0,1071.15,4022.55
2025-04,416,15671.71,0.0,2175.86,13495.85
2025-04,370,13755.58,0.0,3540.8,10214.78
2025-04,301,3350.35,592.97,72.31,3871.01
2025-04,121,5025.06,0.0,933.44,4091.62
2025-04,67,7162.39,0.0,513.9,6648.49
2025-04,601,4085.49,240.8,650.41,3675.88
2025-04,322,3118.3,0.0,527.05,2591.25
2025-04,611,7369.25,1515.72,2017.72,6867.25
2025-04,53,6474.05,395.52,888.41,5981.16
2025-04,356,8227.88,837.51,642.19,8423.2
2025-04,84,7378.65,1071.9,917.99,7532.56
2025-04,237,3802.72,156.11,482.23,3476.6
2025-04,622,7895.28,1085.92,1299.93,7681.27
2025-04,506,10132.59,2072.96,1318.21,10887.34
2025-04,482,6712.55,486.76,402.88,6796.43
2025-04,280,4083.82,299.53,886.03,3497.32
2025-04,24,7140.38,64.01,1501.95,5702.44
2025-04,566,4659.63,335.68,969.04,4026.27
2025-04,358,3737.33,50.07,722.54,3064.86
2025-04,626,3331.15,802.81,422.34,3711.62
2025-04,497,5875.61,867.18,959.72,5783.07
2025-04,118,6860.33,237.12,858.38,6239.07
2025-04,488,7425.86,459.65,1049.96,6835.55
2025-04,116,4805.0,1130.96,1006.82,4929.14
2025-04,623,7778.26,0.0,1283.23,6495.03
2025-04,475,4678.28,513.92,591.82,4600.38
2025-04,339,3659.05,444.96,469.68,3634.33
2025-04,222,4293.32,0.0,1134.32,3159.0
2025-04,376,6610.29,1068.38,322.22,7356.45
2025-04,414,6177.07,293.91,1116.31,5354.67
2025-04,429,4056.19,199.28,265.01,3990.46
2025-04,272,2175.58,223.09,378.74,2019.93
2025-04,343,4816.07,756.68,1238.72,4334.03
2025-04,589,4645.54,0.0,872.73,3772.81
2025-04,383,4517.12,277.05,600.91,4193.26
2025-04,460,5845.29,284.61,1568.55,4561.35
2025-04,464,9012.31,640.86,1297.71,8355.46
2025-04,282,12363.83,2060.65,2275.1,12149.38
2025-04,178,13882.72,0.0,2016.27,11866.45
2025-04,632,3004.03,59.47,387.0,2676.5
2025-04,374,10196.75,878.22,2754.02,8320.95
2025-04,649,5254.2,549.89,869.96,4934.13
2025-04,171,6507.01,1053.22,1765.57,5794.66
2025-04,624,6707.55,1247.66,1493.66,6461.55
2025-04,360,6666.43,418.67,1510.31,5574.79
2025-04,80,4016.59,68.13,564.82,3519.9
2025-04,556,3495.06,450.64,696.93,3248.77
2025-04,434,3150.14,0.0,771.96,2378.18
2025-04,478,4103.26,0.0,953.22,3150.04
2025-04,342,3059.42,0.0,756.13,2303.29
2025-04,380,3666.08,532.29,911.78,3286.59
2025-04,176,4807.6,106.38,1147.26,3766.72
2025-04,620,8103.83,1271.76,2261.8,7113.79
2025-04,351,5844.0,410.27,912.88,5341.39
2025-04,327,9975.97,1749.64,2034.54,9691.07
2025-04,298,9055.08,1226.21,1131.02,9150.27
2025-04,578,7654.65,630.55,1142.3,7142.9
2025-04,143,9423.25,372.87,2290.78,7505.34
2025-04,392,7986.7,0.0,1423.99,6562.71
2025-04,347,6884.15,39.75,1047.29,5876.61
2025-04,55,6574.61,535.12,1751.43,5358.3
2025-04,369,2460.99,0.0,605.81,1855.18
2025-04,207,11951.87,1709.5,3147.7,10513.67
2025-04,27,6301.47,505.15,1613.95,5192.67
2025-04,98,4263.24,735.93,952.96,4046.21
2025-04,254,3089.37,0.0,864.73,2224.64
2025-04,403,10663.43,96.63,2766.76,7993.3
2025-04,448,6587.51,0.0,995.8,5591.71
2025-04,379,5547.85,0.0,1516.08,4031.77
2025-04,1,5988.22,364.81,235.35,6117.68
2025-04,105,4211.37,299.09,694.51,3815.95
2025-04,21,4570.46,555.74,1151.89,3974.31
2025-04,182,5558.69,870.82,1030.6,5398.91
2025-04,108,4592.54,0.0,809.21,3783.33
2025-04,584,3381.95,298.34,942.69,2737.6
2025-04,199,3555.07,0.0,837.52,2717.55
2025-04,106,5259.79,219.5,895.74,4583.55
2025-04,445,3721.4,0.0,826.36,2895.04
2025-04,278,8358.97,419.28,2330.4,6447.85
2025-04,74,3079.9,139.21,420.73,2798.38
2025-04,535,3220.65,526.42,472.3,3274.77
2025-04,561,6224.7,79.32,762.77,5541.25
2025-04,19,5620.61,731.3,1464.59,4887.32
2025-04,470,6902.35,1333.44,1660.49,6575.3
2025-04,275,4660.89,129.55,1223.67,3566.77
2025-04,516,3147.87,562.05,853.52,2856.4
2025-04,633,7676.09,711.81,184.23,8203.67
2025-04,269,6007.42,501.73,1546.04,4963.11
2025-04,641,7879.65,186.38,1433.37,6632.66
2025-04,210,8347.99,1304.84,1497.06,8155.77
2025-04,588,4691.65,381.25,312.26,4760.64
2025-04,576,6828.97,479.78,1178.87,6129.88
2025-04,38,4976.73,356.71,1062.92,4270.52
2025-04,504,6243.85,332.48,144.87,6431.46
2025-04,231,5664.05,617.0,1317.5,4963.55
2025-04,299,4484.7,0.0,786.8,3697.9
2025-04,72,4141.7,609.8,532.45,4219.05
2025-04,391,3505.32,0.0,443.85,3061.47
2025-04,131,2570.01,273.12,608.63,2234.5
2025-04,643,9006.78,1250.09,1684.32,8572.55
2025-04,309,10636.46,1898.93,2038.62,10496.77
2025-04,532,4379.14,0.0,924.28,3454.86
2025-04,496,2757.57,235.2,740.79,2251.98
2025-04,645,6691.4,0.0,917.79,5773.61
2025-04,359,5385.48,0.0,1162.71,4222.77
2025-04,524,5291.63,1474.18,775.86,5989.95
2025-04,85,13596.82,1715.56,1702.73,13609.65
2025-05,434,3150.14,239.82,463.28,2926.68
2025-05,371,6048.12,532.78,1203.51,5377.39
2025-05,423,3796.25,170.86,855.2,3111.91
2025-05,640,9400.92,1397.33,1206.46,9591.79
2025-05,401,9038.25,0.0,1300.28,7737.97
2025-05,513,3076.36,104.82,658.74,2522.44
2025-05,361,6352.11,685.25,1296.31,5741.05
2025-05,536,5838.52,355.83,326.67,5867.68
2025-05,200,7220.55,1366.51,1055.0,7532.06
2025-05,612,5306.43,371.33,1313.47,4364.29
2025-05,381,5253.59,583.75,1051.0,4786.34
2025-05,181,4564.19,807.34,599.11,4772.42
2025-05,263,3765.6,548.74,771.06,3543.28
2025-05,554,5571.13,392.99,859.28,5104.84
2025-05,35,4145.01,352.81,514.29,3983.53
2025-05,210,8347.99,0.0,1355.54,6992.45
2025-05,337,2911.0,94.56,470.88,2534.68
2025-05,49,5558.02,678.18,349.27,5886.93
2025-05,542,3856.2,546.95,711.09,3692.06
2025-05,530,6549.23,1191.66,1482.84,6258.05
2025-05,446,7637.91,1133.14,1151.98,7619.07
2025-05,67,7162.39,0.0,477.0,6685.39
2025-05,289,4738.17,392.45,1105.75,4024.87
2025-05,142,4508.29,0.0,976.89,3531.4
2025-05,291,8533.98,0.0,1360.7,7173.28
2025-05,490,4582.04,251.69,1133.67,3700.06
2025-05,540,4007.6,441.39,952.97,3496.02
2025-05,231,5664.05,473.69,922.66,5215.08
2025-05,2,5292.88,472.7,955.03,4810.55
2025-05,50,7631.77,730.7,467.6,7894.87
2025-05,190,6973.83,0.0,1586.34,5387.49
2025-05,143,9423.25,247.64,1973.18,7697.71
2025-05,155,3892.02,447.68,498.22,3841.48
2025-05,531,3323.54,284.13,777.67,2830.0
2025-05,367,10871.32,454.78,1547.85,9778.25
2025-05,141,3500.83,191.23,753.46,2938.6
2025-05,403,10663.43,1820.92,1527.54,10956.81
2025-05,390,4937.22,137.17,792.65,4281.74
2025-05,305,7380.16,0.0,578.19,6801.97
2025-05,578,7654.65,0.0,1467.35,6187.3
2025-05,463,3220.42,783.55,541.2,3462.77
2025-05,430,8128.16,183.39,1225.49,7086.06
2025-05,216,3942.63,570.75,795.15,3718.23
2025-05,239,2969.7,293.96,476.49,2787.17
2025-05,51,5764.01,0.0,292.19,5471.82
2025-05,82,7797.01,656.15,172.28,8280.88
2025-05,375,4298.95,539.17,820.03,4018.09
2025-05,66,3088.96,359.86,645.95,2802.87
2025-05,174,8746.78,0.0,1473.49,7273.29
2025-05,341,5706.38,469.57,914.17,5261.78
2025-05,84,7378.65,0.0,2027.95,5350.7
2025-05,85,13596.82,1864.03,2548.91,12911.94
2025-05,486,4762.41,0.0,847.8,3914.61
2025-05,274,4160.58,314.47,218.81,4256.24
2025-05,597,8404.17,691.9,1675.69,7420.38
2025-05,131,2570.01,541.7,409.92,2701.79
2025-05,242,4028.08,322.36,233.05,4117.39
2025-05,643,9006.78,0.0,2254.04,6752.74
2025-05,156,8706.88,1084.31,2429.5,7361.69
2025-05,294,10448.67,812.38,1794.23,9466.82
2025-05,462,6211.91,199.14,418.65,5992.4
2025-05,290,2916.36,299.29,401.33,2814.32
2025-05,303,9343.59,1761.81,1907.76,9197.64
2025-05,173,5682.37,0.0,828.48,4853.89
2025-05,151,2943.87,0.0,369.39,2574.48
2025-05,69,7287.31,923.79,1382.75,6828.35
2025-05,259,6836.21,150.54,1759.3,5227.45
2025-05,412,3616.77,0.0,840.89,2775.88
2025-05,498,5932.19,0.0,1082.58,4849.61
2025-05,524,5291.63,910.06,1421.49,4780.2
2025-05,533,10784.6,865.8,2775.99,8874.41
2025-05,352,4524.08,188.02,1088.51,3623.59
2025-05,202,6930.53,511.55,355.76,7086.32
2025-05,641,7879.65,185.39,1214.82,6850.22
2025-05,247,7307.15,723.5,1987.26,6043.39
2025-05,473,15816.5,3490.78,2843.03,16464.25
2025-05,508,5682.08,761.14,1466.9,4976.32
2025-05,366,6959.59,341.61,1347.99,5953.21
2025-05,492,4419.9,589.56,630.11,4379.35
2025-05,19,5620.61,1033.62,849.37,5804.86
2025-05,326,5804.6,581.74,182.29,6204.05
2025-05,518,4943.5,467.3,951.93,4458.87
2025-05,221,10866.04,1912.84,2498.67,10280.21
2025-05,598,5262.19,76.44,1241.68,4096.95
2025-05,475,4678.28,0.0,607.0,4071.28
2025-05,336,8027.21,0.0,1287.3,6739.91
2025-05,340,4317.84,223.96,1204.06,3337.74
2025-05,377,3794.87,555.9,567.83,3782.94
2025-05,113,3870.18,457.94,780.35,3547.77
2025-05,543,3661.63,0.0,615.23,3046.4
2025-05,226,4100.9,447.28,972.19,3575.99
2025-05,116,4805.0,353.52,605.72,4552.8
2025-05,483,4786.42,667.14,1245.95,4207.61
2025-05,54,7695.88,1026.25,1709.86,7012.27
2025-05,249,6054.9,407.96,854.01,5608.85
2025-05,23,7599.15,618.63,1938.87,6278.91
2025-05,419,8068.76,634.39,1326.66,7376.49
2025-05,606,11679.36,1569.26,1937.23,11311.39
2025-05,474,3460.84,212.22,421.13,3251.93
2025-05,8,5603.17,461.25,1325.77,4738.65
2025-05,306,4408.13,598.91,1219.21,3787.83
2025-05,205,4572.93,216.52,565.11,4224.34
2025-05,5,6928.71,266.05,1348.73,5846.03
2025-05,112,4840.32,0.0,1174.67,3665.65
2025-05,169,8446.47,0.0,2160.05,6286.42
2025-05,576,6828.97,15.62,1021.76,5822.83
2025-05,425,4916.95,344.27,1328.41,3932.81
2025-05,506,10132.59,156.12,2386.97,7901.74
2025-05,271,4942.53,0.0,1034.98,3907.55
2025-05,630,4094.02,77.04,773.18,3397.88
2025-05,330,5487.58,162.58,1063.32,4586.84
2025-05,122,4688.84,371.01,320.4,4739.45
2025-05,126,4585.09,0.0,1179.26,3405.83
2025-05,280,4083.82,95.69,1006.74,3172.77
2025-05,285,10690.98,0.0,2478.85,8212.13
2025-05,30,6316.87,0.0,855.8,5461.07
2025-05,15,4421.18,75.49,1163.53,3333.14
2025-05,347,6884.15,222.3,1793.58,5312.87
2025-05,89,3598.55,300.98,993.3,2906.23
2025-05,350,3372.81,82.17,446.53,3008.45
2025-05,318,4134.6,533.83,813.87,3854.56
2025-05,121,5025.06,363.08,887.87,4500.27
2025-05,568,3315.01,0.0,741.29,2573.72
2025-05,175,4921.34,502.69,1006.51,4417.52
2025-05,272,2175.58,18.58,421.74,1772.42
2025-05,595,5210.54,567.26,851.43,4926.37
2025-05,585,9359.43,454.65,1423.66,8390.42
2025-05,541,7953.27,533.16,1823.59,6662.84
2025-05,644,7825.41,727.64,1180.49,7372.56
2025-05,514,10909.13,634.31,2298.34,9245.1
2025-05,499,15848.55,1873.2,437.79,17283.96
2025-05,243,5039.96,446.73,225.41,5261.28
2025-05,494,4733.83,357.07,703.24,4387.66
2025-05,163,10796.13,383.01,838.69,10340.45
2025-05,94,5259.51,0.0,762.1,4497.41
2025-05,29,5277.32,569.19,1341.34,4505.17
2025-05,223,10158.43,973.6,1385.01,9747.02
2025-05,353,7970.71,0.0,1152.73,6817.98
2025-05,344,3765.69,0.0,456.58,3309.11
2025-05,509,7493.32,639.29,382.52,7750.09
2025-05,46,4842.82,344.78,1250.74,3936.86
2025-05,92,6431.18,225.33,919.9,5736.61
2025-05,466,5211.37,526.81,836.19,4901.99
2025-05,214,3775.15,96.39,521.94,3349.6
2025-05,349,4893.16,0.0,917.43,3975.73
2025-05,18,3491.41,112.31,424.14,3179.58
2025-05,617,4044.17,0.0,734.54,3309.63
2025-05,148,4414.24,633.56,909.61,4138.19
2025-05,502,5394.9,678.44,887.76,5185.58
2025-05,68,2876.19,258.74,581.88,2553.05
2025-05,562,3365.78,432.5,264.82,3533.46
2025-05,11,3348.04,434.97,691.26,3091.75
2025-05,471,4543.76,0.0,1009.32,3534.44
2025-05,186,5097.57,454.09,1165.32,4386.34
2025-05,245,6751.63,1053.4,819.36,6985.67
2025-05,74,3079.9,482.42,791.49,2770.83
2025-05,333,4793.53,371.19,1016.57,4148.15
2025-05,313,9887.88,0.0,2325.63,7562.25
2025-05,465,14546.43,0.0,3104.97,11441.46
2025-05,583,7242.11,87.96,1707.26,5622.81
2025-05,300,3700.2,179.14,769.33,3110.01
2025-05,53,6474.05,362.6,1417.83,5418.82
2025-05,1,5988.22,425.1,260.62,6152.7
2025-05,57,3214.25,195.42,760.25,2649.42
2025-05,192,4874.13,0.0,294.47,4579.66
2025-05,299,4484.7,661.26,803.13,4342.83
2025-05,262,4293.67,393.57,1033.42,3653.82
2025-05,411,15443.8,2868.48,3774.46,14537.82
2025-05,467,7229.76,712.27,1085.3,6856.73
2025-05,512,6236.58,335.87,1544.31,5028.14
2025-05,487,5801.85,0.0,789.93,5011.92
2025-05,246,7373.23,644.7,999.21,7018.72
2025-05,520,11412.37,0.0,777.69,10634.68
2025-05,429,4056.19,396.42,134.12,4318.49
2025-05,418,5115.25,323.38,949.45,4489.18
2025-05,633,7676.09,875.04,180.51,8370.62
2025-05,61,9803.73,94.37,2580.46,7317.64
2025-05,616,2949.24,79.51,606.6,2422.15
2025-05,561,6224.7,0.0,783.87,5440.83
2025-05,351,5844.0,408.43,1628.68,4623.75
2025-05,158,6705.29,248.77,213.86,6740.2
2025-05,382,13410.64,783.57,851.69,13342.52
2025-05,25,5371.2,308.11,1298.71,4380.6
2025-05,152,5854.04,881.53,1203.92,5531.65
2025-05,534,6289.44,202.72,1496.13,4996.03
2025-05,488,7425.86,399.17,2048.47,5776.56
2025-05,628,5558.03,802.69,1064.95,5295.77
2025-05,62,7257.89,399.08,1268.07,6388.9
2025-05,538,8832.22,919.56,1359.45,8392.33
2025-05,615,4105.79,0.0,1009.53,3096.26
2025-05,631,4860.29,209.03,140.94,4928.38
2025-05,504,6243.85,272.39,173.35,6342.89
2025-05,460,5845.29,685.78,849.03,5682.04
2025-05,604,8883.25,0.0,2335.62,6547.63
2025-05,296,3754.0,195.94,581.85,3368.09
2025-05,109,4358.84,1038.44,199.8,5197.48
2025-05,481,8528.87,677.24,2349.57,6856.54
2025-05,295,3046.63,215.18,662.39,2599.42
2025-05,443,2961.97,0.0,454.46,2507.51
2025-05,199,3555.07,203.42,476.78,3281.71
2025-05,261,4324.15,91.1,1196.25,3219.0
2025-05,256,9248.76,0.0,2456.53,6792.23
2025-05,582,11169.56,105.2,1859.6,9415.16
2025-05,500,9361.07,733.08,1922.36,8171.79
2025-05,638,5029.96,316.5,996.76,4349.7
2025-05,119,7473.24,359.6,1157.32,6675.52
2025-05,22,8563.27,558.78,1165.57,7956.48
2025-05,312,9341.89,1126.51,2156.18,8312.22
2025-05,6,2501.56,169.3,631.1,2039.76
2025-05,571,7137.18,1398.23,1771.22,6764.19
2025-05,87,2790.89,126.28,692.96,2224.21
2025-05,516,3147.87,0.0,486.53,2661.34
2025-05,232,7919.93,581.12,1658.97,6842.08
2025-05,555,5095.04,403.6,1079.03,4419.61
