venda_id,data,cliente_id,canal,loja,forma_pagamento,cupom,frete,status
1426,2025-11-27,1253,Online,E-commerce,Dinheiro,SEM_CUPOM,54.71,Concluída
1427,2025-02-03,766,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Cancelada
1428,2025-09-20,218,Online,E-commerce,PIX,SEM_CUPOM,64.23,Concluída
1429,2025-10-29,733,Online,E-commerce,Cartão Crédito,SEM_CUPOM,32.33,Concluída
1430,2025-01-16,1467,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1431,2025-06-06,1170,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
1432,2025-07-18,525,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1433,2025-03-21,486,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1434,2025-12-04,1378,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
1435,2025-08-29,142,Presencial,Loja 01 - Centro,Cartão Crédito,BLACK15,0.0,Concluída
1436,2025-04-16,1400,Online,E-commerce,Cartão Crédito,SEM_CUPOM,8.08,Concluída
1437,2025-06-17,1016,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1438,2025-02-13,1212,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1439,2025-02-03,494,Online,E-commerce,PIX,FRETEGRATIS,0.54,Devolvida
1440,2025-10-14,973,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1441,2026-01-13,489,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1442,2025-04-17,26,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1443,2025-04-04,683,Online,E-commerce,Cartão Crédito,BLACK15,45.9,Concluída
1444,2025-09-20,1470,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1445,2025-07-16,365,Online,E-commerce,PIX,SEM_CUPOM,53.08,Devolvida
1446,2025-02-23,244,Online,E-commerce,Dinheiro,PROMO10,27.84,Concluída
1447,2025-09-14,1383,Online,E-commerce,Cartão Débito,SEM_CUPOM,27.68,Concluída
1448,2025-03-22,1366,Online,E-commerce,Dinheiro,SEM_CUPOM,54.62,Concluída
1449,2025-02-14,1271,Online,E-commerce,PIX,SEM_CUPOM,12.09,Concluída
1450,2025-06-28,1465,Online,E-commerce,Cartão Crédito,PROMO10,4.12,Concluída
1451,2025-10-11,1487,Presencial,Loja 03 - Bairro,Cartão Crédito,CLIENTEVIP,0.0,Concluída
1452,2025-07-20,1378,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Devolvida
1453,2025-09-06,1447,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1454,2025-04-02,1117,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1455,2025-07-09,472,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
1456,2025-10-01,688,Online,E-commerce,Boleto,SEM_CUPOM,62.77,Concluída
1457,2025-07-22,571,Presencial,Loja 01 - Centro,PIX,FRETEGRATIS,0.0,Concluída
1458,2025-04-03,765,Online,E-commerce,PIX,SEM_CUPOM,35.26,Cancelada
1459,2026-01-02,1048,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1460,2025-01-26,363,Online,E-commerce,Cartão Débito,SEM_CUPOM,50.2,Concluída
1461,2025-12-16,24,Presencial,Loja 02 - Shopping,PIX,PROMO10,0.0,Cancelada
1462,2025-10-06,905,Online,E-commerce,Cartão Débito,SEM_CUPOM,62.06,Concluída
1463,2025-02-13,1491,Online,E-commerce,PIX,SEM_CUPOM,52.68,Cancelada
1464,2025-04-08,1293,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1465,2025-05-22,17,Online,E-commerce,Boleto,SEM_CUPOM,30.39,Concluída
1466,2026-01-03,899,Online,E-commerce,PIX,FRETEGRATIS,42.13,Concluída
1467,2025-07-18,798,Online,E-commerce,Boleto,SEM_CUPOM,41.1,Concluída
1468,2025-04-10,638,Online,E-commerce,Dinheiro,SEM_CUPOM,60.16,Concluída
1469,2025-12-20,1004,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
1470,2025-02-15,640,Online,E-commerce,PIX,SEM_CUPOM,9.17,Concluída
1471,2025-11-10,1372,Online,E-commerce,Cartão Crédito,SEM_CUPOM,45.22,Concluída
1472,2025-11-15,1362,Online,E-commerce,PIX,SEM_CUPOM,56.08,Concluída
1473,2025-05-29,967,Online,E-commerce,Dinheiro,FRETEGRATIS,23.34,Concluída
1474,2025-01-17,688,Online,E-commerce,Cartão Crédito,SEM_CUPOM,46.04,Concluída
1475,2025-12-07,896,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
1476,2026-01-07,1351,Online,E-commerce,Cartão Crédito,CLIENTEVIP,16.24,Concluída
1477,2025-05-26,451,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1478,2025-03-13,1303,Online,E-commerce,Cartão Crédito,SEM_CUPOM,5.72,Concluída
1479,2025-04-15,887,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
1480,2025-02-22,96,Online,E-commerce,Cartão Crédito,SEM_CUPOM,1.65,Concluída
1481,2025-08-23,1125,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1482,2025-07-19,304,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
1483,2025-05-17,774,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1484,2025-09-07,1426,Presencial,Loja 03 - Bairro,Boleto,PROMO10,0.0,Cancelada
1485,2025-08-28,1170,Online,E-commerce,PIX,SEM_CUPOM,34.45,Concluída
1486,2025-01-05,1050,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
1487,2025-06-07,105,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1488,2025-11-28,1289,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1489,2025-11-02,504,Presencial,Loja 02 - Shopping,PIX,FRETEGRATIS,0.0,Concluída
1490,2025-11-25,76,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
1491,2026-01-02,1440,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1492,2025-01-24,287,Online,E-commerce,Cartão Crédito,SEM_CUPOM,3.36,Concluída
1493,2025-04-14,486,Online,E-commerce,PIX,SEM_CUPOM,38.51,Concluída
1494,2025-06-26,214,Online,E-commerce,Cartão Crédito,SEM_CUPOM,24.41,Concluída
1495,2025-07-15,933,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
1496,2025-10-29,1302,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1497,2025-10-06,780,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1498,2025-09-29,1304,Online,E-commerce,Dinheiro,SEM_CUPOM,0.45,Concluída
1499,2025-03-02,1405,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1500,2025-09-18,1309,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
1501,2025-11-02,245,Online,E-commerce,Cartão Crédito,FRETEGRATIS,14.72,Concluída
1502,2025-10-16,310,Presencial,Loja 03 - Bairro,Cartão Débito,FRETEGRATIS,0.0,Concluída
1503,2025-08-12,450,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Cancelada
1504,2025-02-03,958,Online,E-commerce,PIX,SEM_CUPOM,48.0,Concluída
1505,2025-02-27,1294,Online,E-commerce,Cartão Crédito,SEM_CUPOM,24.62,Concluída
1506,2025-10-13,470,Presencial,Loja 02 - Shopping,Cartão Crédito,BLACK15,0.0,Concluída
1507,2025-11-30,1000,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1508,2025-11-13,281,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
1509,2025-06-13,815,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1510,2025-08-14,1170,Presencial,Loja 02 - Shopping,PIX,PROMO10,0.0,Concluída
1511,2025-03-09,593,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1512,2025-08-16,245,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1513,2025-03-17,617,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1514,2025-11-02,1144,Online,E-commerce,Cartão Crédito,SEM_CUPOM,47.16,Concluída
1515,2025-10-29,1403,Online,E-commerce,PIX,SEM_CUPOM,52.97,Cancelada
1516,2025-01-20,925,Presencial,Loja 01 - Centro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
1517,2025-12-26,1007,Online,E-commerce,PIX,SEM_CUPOM,51.8,Concluída
1518,2025-11-02,630,Online,E-commerce,Dinheiro,CLIENTEVIP,43.59,Concluída
1519,2025-05-26,1394,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Devolvida
1520,2025-06-23,1305,Online,E-commerce,PIX,SEM_CUPOM,48.53,Cancelada
1521,2025-01-31,1459,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1522,2025-12-26,1296,Online,E-commerce,PIX,SEM_CUPOM,37.04,Concluída
1523,2025-02-08,821,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1524,2025-12-21,1441,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1525,2025-09-09,915,Online,E-commerce,Cartão Crédito,SEM_CUPOM,30.21,Concluída
1526,2025-12-19,903,Online,E-commerce,Cartão Crédito,SEM_CUPOM,4.01,Concluída
1527,2025-05-23,985,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
1528,2025-12-10,279,Online,E-commerce,Boleto,SEM_CUPOM,63.38,Concluída
1529,2025-06-13,1259,Online,E-commerce,Cartão Crédito,SEM_CUPOM,54.62,Concluída
1530,2025-05-15,545,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
1531,2025-05-10,989,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1532,2026-01-01,1267,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
1533,2025-06-28,172,Online,E-commerce,PIX,FRETEGRATIS,43.68,Concluída
1534,2025-07-03,452,Presencial,Loja 02 - Shopping,PIX,FRETEGRATIS,0.0,Concluída
1535,2025-09-05,1414,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1536,2025-08-02,542,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1537,2025-07-27,992,Presencial,Loja 03 - Bairro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
1538,2025-05-26,843,Presencial,Loja 03 - Bairro,Cartão Débito,BLACK15,0.0,Concluída
1539,2025-03-05,1305,Presencial,Loja 03 - Bairro,Cartão Crédito,CLIENTEVIP,0.0,Concluída
1540,2026-01-17,766,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
1541,2025-07-08,638,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1542,2026-01-09,25,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
1543,2025-06-26,713,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1544,2025-08-19,878,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1545,2025-07-29,1034,Online,E-commerce,PIX,SEM_CUPOM,41.87,Concluída
1546,2026-01-06,1171,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
1547,2025-02-12,1165,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1548,2025-07-18,689,Online,E-commerce,Cartão Débito,SEM_CUPOM,37.49,Concluída
1549,2025-02-28,118,Online,E-commerce,PIX,SEM_CUPOM,6.14,Concluída
1550,2025-11-30,382,Online,E-commerce,PIX,BLACK15,20.76,Concluída
1551,2025-07-23,612,Online,E-commerce,PIX,BLACK15,22.08,Cancelada
1552,2025-12-21,1469,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1553,2025-04-16,1155,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1554,2025-03-04,1342,Presencial,Loja 03 - Bairro,PIX,CLIENTEVIP,0.0,Concluída
1555,2025-08-30,1489,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Cancelada
1556,2025-02-25,200,Online,E-commerce,Cartão Débito,SEM_CUPOM,51.59,Concluída
1557,2025-05-24,18,Online,E-commerce,Cartão Débito,SEM_CUPOM,39.32,Concluída
1558,2025-05-01,861,Online,E-commerce,Cartão Crédito,SEM_CUPOM,25.88,Concluída
1559,2025-03-26,398,Online,E-commerce,Cartão Crédito,SEM_CUPOM,21.33,Concluída
1560,2025-02-20,1304,Online,E-commerce,PIX,SEM_CUPOM,55.5,Concluída
1561,2025-09-10,698,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1562,2025-10-19,15,Online,E-commerce,Cartão Débito,PROMO10,51.07,Cancelada
1563,2025-06-01,335,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
1564,2025-04-18,513,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1565,2025-03-02,41,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
1566,2025-09-17,477,Online,E-commerce,Cartão Crédito,SEM_CUPOM,52.85,Concluída
1567,2025-11-07,810,Online,E-commerce,Cartão Débito,SEM_CUPOM,25.7,Concluída
1568,2025-07-30,1340,Presencial,Loja 03 - Bairro,Cartão Débito,PROMO10,0.0,Concluída
1569,2025-06-15,975,Online,E-commerce,Cartão Débito,FRETEGRATIS,31.15,Concluída
1570,2025-09-06,140,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1571,2025-12-18,625,Online,E-commerce,Cartão Crédito,SEM_CUPOM,37.26,Concluída
1572,2026-01-16,1154,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1573,2025-03-16,555,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1574,2025-07-03,845,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1575,2025-12-03,1479,Online,E-commerce,Cartão Débito,SEM_CUPOM,12.47,Concluída
1576,2025-09-01,207,Online,E-commerce,Cartão Crédito,PROMO10,23.55,Concluída
1577,2025-11-10,717,Presencial,Loja 02 - Shopping,Cartão Crédito,PROMO10,0.0,Concluída
1578,2026-01-18,915,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1579,2025-02-09,1198,Presencial,Loja 03 - Bairro,PIX,CLIENTEVIP,0.0,Concluída
1580,2025-08-24,1256,Online,E-commerce,PIX,CLIENTEVIP,31.92,Devolvida
1581,2025-07-24,431,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1582,2025-04-20,701,Online,E-commerce,Cartão Débito,CLIENTEVIP,43.57,Concluída
1583,2025-09-09,1246,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1584,2025-02-09,1259,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1585,2025-07-10,1236,Online,E-commerce,PIX,PROMO10,29.22,Concluída
1586,2025-06-09,1002,Online,E-commerce,Cartão Crédito,SEM_CUPOM,10.05,Concluída
1587,2025-05-30,402,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
1588,2025-08-24,553,Presencial,Loja 01 - Centro,Boleto,FRETEGRATIS,0.0,Concluída
1589,2025-12-29,984,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1590,2025-12-30,382,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1591,2025-09-27,1024,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1592,2025-05-08,773,Online,E-commerce,Boleto,SEM_CUPOM,27.63,Concluída
1593,2026-01-06,664,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1594,2026-01-19,534,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
1595,2025-11-21,1161,Presencial,Loja 02 - Shopping,Cartão Crédito,FRETEGRATIS,0.0,Concluída
1596,2025-12-02,699,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1597,2025-11-10,461,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Devolvida
1598,2025-10-19,576,Online,E-commerce,PIX,SEM_CUPOM,34.54,Devolvida
1599,2025-10-06,727,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
1600,2025-09-03,927,Online,E-commerce,PIX,SEM_CUPOM,42.3,Concluída
1601,2025-09-06,1486,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1602,2025-05-30,511,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
1603,2025-12-07,269,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1604,2025-09-01,1467,Online,E-commerce,Boleto,SEM_CUPOM,55.5,Devolvida
1605,2025-08-24,222,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1606,2025-10-12,1356,Online,E-commerce,Cartão Crédito,PROMO10,15.11,Concluída
1607,2025-01-29,214,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
1608,2025-12-19,546,Online,E-commerce,Dinheiro,SEM_CUPOM,36.38,Concluída
1609,2025-08-12,1498,Presencial,Loja 01 - Centro,Cartão Débito,FRETEGRATIS,0.0,Concluída
1610,2025-12-29,249,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
1611,2025-02-09,240,Online,E-commerce,Boleto,PROMO10,27.13,Concluída
1612,2025-03-31,914,Presencial,Loja 02 - Shopping,PIX,PROMO10,0.0,Cancelada
1613,2025-12-31,286,Presencial,Loja 03 - Bairro,Boleto,PROMO10,0.0,Concluída
1614,2025-09-24,37,Online,E-commerce,Cartão Crédito,FRETEGRATIS,44.65,Concluída
1615,2025-09-06,1043,Online,E-commerce,Boleto,SEM_CUPOM,56.83,Concluída
1616,2025-06-05,1440,Online,E-commerce,Cartão Débito,SEM_CUPOM,31.01,Concluída
1617,2025-08-02,1140,Presencial,Loja 02 - Shopping,Cartão Crédito,FRETEGRATIS,0.0,Concluída
1618,2025-07-29,1447,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1619,2025-03-17,791,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1620,2025-08-06,922,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1621,2025-07-18,1475,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
1622,2025-05-01,756,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
1623,2025-05-12,59,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
1624,2025-10-22,359,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Cancelada
1625,2025-09-17,932,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
1626,2025-06-30,1286,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1627,2025-08-21,910,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
1628,2025-04-03,609,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
1629,2025-07-11,482,Online,E-commerce,Boleto,SEM_CUPOM,54.87,Concluída
1630,2025-08-04,1025,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1631,2025-04-08,1350,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
1632,2025-03-07,418,Online,E-commerce,Cartão Crédito,FRETEGRATIS,0.13,Concluída
1633,2025-07-21,830,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1634,2025-12-28,642,Presencial,Loja 03 - Bairro,Dinheiro,CLIENTEVIP,0.0,Concluída
1635,2025-06-27,370,Online,E-commerce,PIX,SEM_CUPOM,59.29,Concluída
1636,2025-12-13,608,Online,E-commerce,Cartão Crédito,SEM_CUPOM,51.25,Concluída
1637,2025-11-23,133,Online,E-commerce,PIX,SEM_CUPOM,8.7,Concluída
1638,2025-10-13,796,Online,E-commerce,PIX,SEM_CUPOM,43.89,Concluída
1639,2025-12-10,161,Online,E-commerce,Cartão Crédito,SEM_CUPOM,33.43,Concluída
1640,2025-06-07,712,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1641,2025-10-19,1346,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1642,2025-02-25,219,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1643,2025-05-03,376,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
1644,2025-08-06,1082,Online,E-commerce,PIX,SEM_CUPOM,63.1,Concluída
1645,2025-01-15,1361,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
1646,2025-10-21,1434,Online,E-commerce,Cartão Crédito,SEM_CUPOM,19.78,Concluída
1647,2025-12-22,181,Presencial,Loja 01 - Centro,Boleto,BLACK15,0.0,Concluída
1648,2025-02-10,359,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1649,2026-01-16,1476,Online,E-commerce,PIX,SEM_CUPOM,39.59,Concluída
1650,2025-02-03,759,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1651,2025-02-18,1251,Presencial,Loja 02 - Shopping,PIX,CLIENTEVIP,0.0,Concluída
1652,2025-10-20,22,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1653,2025-09-21,175,Presencial,Loja 03 - Bairro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
1654,2025-12-26,307,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1655,2025-06-13,130,Online,E-commerce,Boleto,PROMO10,33.99,Concluída
1656,2025-08-08,1337,Online,E-commerce,PIX,SEM_CUPOM,14.37,Concluída
1657,2025-02-27,1206,Online,E-commerce,Cartão Débito,SEM_CUPOM,52.89,Concluída
1658,2025-09-23,586,Online,E-commerce,Cartão Crédito,CLIENTEVIP,48.3,Concluída
1659,2026-01-19,118,Online,E-commerce,Cartão Débito,SEM_CUPOM,35.37,Concluída
1660,2025-08-18,160,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
1661,2025-12-25,394,Online,E-commerce,Cartão Crédito,BLACK15,61.36,Concluída
1662,2025-06-01,1091,Online,E-commerce,PIX,SEM_CUPOM,60.23,Concluída
1663,2026-01-13,1202,Presencial,Loja 03 - Bairro,Boleto,FRETEGRATIS,0.0,Devolvida
1664,2025-07-26,809,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1665,2025-02-25,1362,Online,E-commerce,Boleto,SEM_CUPOM,53.17,Concluída
1666,2025-05-20,1393,Online,E-commerce,Cartão Crédito,SEM_CUPOM,9.9,Concluída
1667,2025-07-08,1152,Online,E-commerce,Dinheiro,PROMO10,58.12,Concluída
1668,2025-01-26,119,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1669,2025-12-10,1335,Online,E-commerce,Cartão Débito,SEM_CUPOM,19.88,Concluída
1670,2025-04-02,1363,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1671,2025-09-17,840,Online,E-commerce,Cartão Débito,SEM_CUPOM,37.06,Devolvida
1672,2025-12-20,899,Online,E-commerce,Dinheiro,SEM_CUPOM,63.36,Concluída
1673,2025-06-16,1170,Online,E-commerce,Cartão Débito,SEM_CUPOM,15.01,Concluída
1674,2025-08-22,889,Online,E-commerce,Cartão Débito,SEM_CUPOM,12.98,Concluída
1675,2025-07-18,517,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1676,2025-10-21,1046,Online,E-commerce,PIX,SEM_CUPOM,55.38,Concluída
1677,2025-01-15,1178,Online,E-commerce,Cartão Crédito,BLACK15,0.85,Concluída
1678,2025-05-19,213,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
1679,2025-08-23,1020,Presencial,Loja 01 - Centro,PIX,CLIENTEVIP,0.0,Concluída
1680,2025-02-05,260,Online,E-commerce,Cartão Débito,PROMO10,11.33,Concluída
1681,2025-11-27,863,Presencial,Loja 02 - Shopping,Cartão Débito,CLIENTEVIP,0.0,Concluída
1682,2025-08-31,162,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
1683,2025-01-02,1489,Online,E-commerce,PIX,SEM_CUPOM,21.28,Concluída
1684,2025-01-05,1002,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1685,2025-03-03,705,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1686,2025-09-12,756,Online,E-commerce,Boleto,FRETEGRATIS,47.99,Concluída
1687,2025-07-18,929,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Cancelada
1688,2025-07-05,187,Online,E-commerce,PIX,BLACK15,31.23,Concluída
1689,2025-08-04,765,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
1690,2025-07-09,1074,Online,E-commerce,PIX,SEM_CUPOM,25.57,Concluída
1691,2025-05-12,391,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
1692,2025-01-03,720,Online,E-commerce,Cartão Crédito,SEM_CUPOM,59.72,Concluída
1693,2025-01-11,496,Online,E-commerce,Dinheiro,PROMO10,49.13,Concluída
1694,2025-09-22,242,Online,E-commerce,Cartão Débito,SEM_CUPOM,41.13,Concluída
1695,2025-10-13,1469,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
1696,2025-04-03,890,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
1697,2025-04-04,589,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
1698,2025-06-06,508,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
