item_id,venda_id,produto_id,quantidade,preco_unitario,desconto_unit,preco_liquido_unit,valor_total,uf_destino,cfop,cst_icms,aliq_icms,valor_icms,aliq_pis,valor_pis,aliq_cofins,valor_cofins,custo_total,lucro_bruto
8394,2349,97,0.0,851.84,91.54,760.3,0.0,MS,6102,00,0.17,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8395,2349,290,0.0,4282.74,145.53,4137.21,0.0,MS,6102,00,0.17,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8396,2349,109,0.0,5463.17,216.3,5246.87,0.0,MS,6102,00,0.17,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8397,2349,221,0.0,5374.95,232.57,5142.38,0.0,MS,6102,60,0.17,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8398,2349,46,0.0,1959.4,231.85,1727.55,0.0,MS,6102,00,0.17,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8399,2349,103,0.0,8004.48,437.83,7566.65,0.0,MS,6102,00,0.17,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8400,2350,142,3.0,729.81,83.0,646.81,1940.43,PR,6102,00,0.19,368.68,0.0165,32.02,0.076,147.47,1801.59,138.84
8401,2350,180,2.0,2829.1,205.71,2623.39,5246.78,PR,6102,00,0.19,996.89,0.0165,86.57,0.076,398.76,4188.24,1058.54
8402,2350,163,1.0,6326.28,528.5,5797.78,5797.78,PR,6102,40,0.19,1101.58,0.0165,95.66,0.076,440.63,4515.56,1282.22
8403,2350,268,1.0,3502.87,453.47,3049.4,3049.4,PR,6102,40,0.19,579.39,0.0165,50.32,0.076,231.75,2528.31,521.09
8404,2350,290,1.0,4590.2,388.74,4201.46,4201.46,PR,6102,60,0.19,798.28,0.0165,69.32,0.076,319.31,3769.63,431.83
8405,2351,274,2.0,705.88,10.11,695.77,1391.54,MT,6102,60,0.17,236.56,0.0165,22.96,0.076,105.76,1066.6,324.94
8406,2351,226,4.0,437.84,67.59,370.25,1481.0,MT,6102,00,0.17,251.77,0.0165,24.44,0.076,112.56,1098.0,383.0
8407,2352,161,1.0,1593.09,43.38,1549.71,1549.71,MS,6102,60,0.17,263.45,0.0165,25.57,0.076,117.78,1450.31,99.4
8408,2352,205,2.0,2144.69,215.99,1928.7,3857.4,MS,6102,00,0.17,655.76,0.0165,63.65,0.076,293.16,2919.4,938.0
8409,2352,282,2.0,5118.79,742.57,4376.22,8752.44,MS,6102,00,0.17,1487.91,0.0165,144.42,0.076,665.19,7077.06,1675.38
8410,2353,199,1.0,2627.76,130.73,2497.03,2497.03,GO,6102,00,0.17,424.5,0.0165,41.2,0.076,189.77,1970.32,526.71
8411,2353,228,2.0,2126.74,367.51,1759.23,3518.46,GO,6102,00,0.17,598.14,0.0165,58.05,0.076,267.4,3498.04,20.42
8412,2353,191,4.0,967.52,57.55,909.97,3639.88,GO,6102,40,0.17,618.78,0.0165,60.06,0.076,276.63,3508.2,131.68
8413,2353,165,2.0,2313.48,269.19,2044.29,4088.58,GO,6102,20,0.17,695.06,0.0165,67.46,0.076,310.73,3041.52,1047.06
8414,2354,125,1.0,3522.7,526.14,2996.56,2996.56,PR,6102,00,0.19,569.35,0.0165,49.44,0.076,227.74,2451.91,544.65
8415,2354,115,1.0,4162.37,70.08,4092.29,4092.29,PR,6102,60,0.19,777.54,0.0165,67.52,0.076,311.01,3402.49,689.8
8416,2354,116,2.0,4655.71,490.86,4164.85,8329.7,PR,6102,60,0.19,1582.64,0.0165,137.44,0.076,633.06,8791.3,-461.6
8417,2355,282,1.0,4754.63,461.06,4293.57,4293.57,BA,6102,00,0.18,772.84,0.0165,70.84,0.076,326.31,3538.53,755.04
8418,2356,45,2.0,6077.17,950.25,5126.92,10253.84,RS,6102,20,0.18,1845.69,0.0165,169.19,0.076,779.29,8502.86,1750.98
8419,2356,59,1.0,5102.13,114.22,4987.91,4987.91,RS,6102,00,0.18,897.82,0.0165,82.3,0.076,379.08,3215.74,1772.17
8420,2356,127,1.0,4766.83,1253.37,3513.46,3513.46,RS,6102,60,0.18,632.42,0.0165,57.97,0.076,267.02,3708.47,-195.01
8421,2356,164,2.0,4464.34,51.12,4413.22,8826.44,RS,6102,20,0.18,1588.76,0.0165,145.64,0.076,670.81,7223.3,1603.14
8422,2357,40,1.0,142.15,32.73,109.42,109.42,PE,6102,00,0.18,19.7,0.0165,1.81,0.076,8.32,122.5,-13.08
8423,2357,40,2.0,150.81,24.64,126.17,252.34,PE,6102,00,0.18,45.42,0.0165,4.16,0.076,19.18,245.0,7.34
8424,2357,98,1.0,3249.58,670.8,2578.78,2578.78,PE,6102,00,0.18,464.18,0.0165,42.55,0.076,195.99,2603.68,-24.9
8425,2358,41,3.0,760.12,30.74,729.38,2188.14,RJ,6102,40,0.2,437.63,0.0165,36.1,0.076,166.3,1714.44,473.7
8426,2358,241,1.0,2128.69,260.43,1868.26,1868.26,RJ,6102,00,0.2,373.65,0.0165,30.83,0.076,141.99,1914.06,-45.8
8427,2358,18,1.0,1799.48,159.98,1639.5,1639.5,RJ,6102,00,0.2,327.9,0.0165,27.05,0.076,124.6,1477.77,161.73
8428,2359,251,2.0,1620.79,121.46,1499.33,2998.66,MT,6102,40,0.17,509.77,0.0165,49.48,0.076,227.9,2406.12,592.54
8429,2359,94,1.0,119.76,6.1,113.66,113.66,MT,6102,00,0.17,19.32,0.0165,1.88,0.076,8.64,71.4,42.26
8430,2359,194,1.0,2057.8,97.95,1959.85,1959.85,MT,6102,00,0.17,333.17,0.0165,32.34,0.076,148.95,1412.23,547.62
8431,2360,240,0.0,1728.57,138.76,1589.81,0.0,RJ,6102,00,0.2,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8432,2360,110,0.0,581.22,2.87,578.35,0.0,RJ,5102,00,0.2,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8433,2360,56,0.0,2952.13,53.3,2898.83,0.0,RJ,5102,00,0.2,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8434,2360,230,0.0,4462.87,128.13,4334.74,0.0,RJ,6102,20,0.2,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8435,2360,250,0.0,249.0,36.48,212.52,0.0,RJ,5102,00,0.2,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8436,2361,155,1.0,4819.67,723.3,4096.37,4096.37,PR,6102,60,0.19,778.31,0.0165,67.59,0.076,311.32,3305.91,790.46
8437,2361,299,2.0,5791.03,232.03,5559.0,11118.0,PR,6102,00,0.19,2112.42,0.0165,183.45,0.076,844.97,11316.8,-198.8
8438,2362,223,2.0,982.28,43.91,938.37,1876.74,MT,6102,00,0.17,319.05,0.0165,30.97,0.076,142.63,1284.56,592.18
8439,2362,158,2.0,826.52,3.23,823.29,1646.58,MT,6102,00,0.17,279.92,0.0165,27.17,0.076,125.14,1330.12,316.46
8440,2362,236,1.0,5852.78,274.85,5577.93,5577.93,MT,6102,00,0.17,948.25,0.0165,92.04,0.076,423.92,5276.34,301.59
8441,2362,237,3.0,376.39,39.52,336.87,1010.61,MT,6102,00,0.17,171.8,0.0165,16.68,0.076,76.81,888.0,122.61
8442,2363,208,1.0,940.64,94.04,846.6,846.6,MS,6102,40,0.17,143.92,0.0165,13.97,0.076,64.34,754.22,92.38
8443,2364,201,1.0,1820.51,306.3,1514.21,1514.21,PR,6102,40,0.19,287.7,0.0165,24.98,0.076,115.08,1606.56,-92.35
8444,2364,252,1.0,286.08,42.46,243.62,243.62,PR,6102,00,0.19,46.29,0.0165,4.02,0.076,18.52,261.67,-18.05
8445,2364,138,3.0,459.91,37.15,422.76,1268.28,PR,6102,00,0.19,240.97,0.0165,20.93,0.076,96.39,955.53,312.75
8446,2364,160,1.0,5728.09,622.88,5105.21,5105.21,PR,6102,20,0.19,969.99,0.0165,84.24,0.076,388.0,4735.02,370.19
8447,2364,86,2.0,5184.21,84.82,5099.39,10198.78,PR,6102,20,0.19,1937.77,0.0165,168.28,0.076,775.11,7403.08,2795.7
8448,2364,105,1.0,3190.93,555.4,2635.53,2635.53,PR,6102,00,0.19,500.75,0.0165,43.49,0.076,200.3,2539.23,96.3
8449,2365,202,2.0,562.87,89.08,473.79,947.58,GO,6102,00,0.17,161.09,0.0165,15.64,0.076,72.02,765.56,182.02
8450,2365,249,3.0,655.75,49.07,606.68,1820.04,GO,6102,00,0.17,309.41,0.0165,30.03,0.076,138.32,1921.47,-101.43
8451,2365,70,3.0,813.58,109.68,703.9,2111.7,GO,6102,00,0.17,358.99,0.0165,34.84,0.076,160.49,1746.42,365.28
8452,2366,297,3.0,425.72,65.09,360.63,1081.89,PA,6102,20,0.17,183.92,0.0165,17.85,0.076,82.22,1074.06,7.83
8453,2366,111,1.0,663.74,96.19,567.55,567.55,PA,6102,00,0.17,96.48,0.0165,9.36,0.076,43.13,561.46,6.09
8454,2366,206,2.0,6721.98,159.73,6562.25,13124.5,PA,6102,00,0.17,2231.16,0.0165,216.55,0.076,997.46,9255.58,3868.92
8455,2366,47,2.0,539.57,58.05,481.52,963.04,PA,6102,40,0.17,163.72,0.0165,15.89,0.076,73.19,846.46,116.58
8456,2366,230,1.0,5063.17,768.55,4294.62,4294.62,PA,6102,00,0.17,730.09,0.0165,70.86,0.076,326.39,3636.86,657.76
8457,2366,174,3.0,991.85,81.7,910.15,2730.45,PA,6102,40,0.17,464.18,0.0165,45.05,0.076,207.51,2043.24,687.21
8458,2367,186,2.0,869.23,90.7,778.53,1557.06,MG,6102,00,0.18,280.27,0.0165,25.69,0.076,118.34,1552.34,4.72
8459,2368,50,2.0,2978.23,732.6,2245.63,4491.26,RS,6102,60,0.18,808.43,0.0165,74.11,0.076,341.34,4026.68,464.58
8460,2368,170,4.0,335.77,16.73,319.04,1276.16,RS,6102,60,0.18,229.71,0.0165,21.06,0.076,96.99,958.92,317.24
8461,2368,241,2.0,2213.89,342.44,1871.45,3742.9,RS,6102,00,0.0,0.0,0.0165,61.76,0.076,284.46,3828.12,-85.22
8462,2368,81,1.0,1593.16,140.5,1452.66,1452.66,RS,6102,60,0.18,261.48,0.0165,23.97,0.076,110.4,1066.05,386.61
8463,2368,143,4.0,817.78,101.96,715.82,2863.28,RS,6102,00,0.18,515.39,0.0165,47.24,0.076,217.61,2701.8,161.48
8464,2369,166,4.0,254.98,29.13,225.85,903.4,ES,6102,40,0.17,153.58,0.0165,14.91,0.076,68.66,853.16,50.24
8465,2369,215,2.0,1294.71,217.53,1077.18,2154.36,ES,6102,00,0.17,366.24,0.0165,35.55,0.076,163.73,2057.76,96.6
8466,2369,209,1.0,4004.8,100.86,3903.94,3903.94,ES,6102,60,0.17,663.67,0.0165,64.42,0.076,296.7,3230.94,673.0
8467,2369,137,3.0,1221.24,85.25,1135.99,3407.97,ES,5102,00,0.17,579.35,0.0165,56.23,0.076,259.01,2811.03,596.94
8468,2369,140,2.0,2898.56,334.15,2564.41,5128.82,ES,5102,60,0.17,871.9,0.0165,84.63,0.076,389.79,5579.86,-451.04
8469,2369,233,3.0,539.1,51.61,487.49,1462.47,ES,5102,00,0.17,248.62,0.0165,24.13,0.076,111.15,1285.62,176.85
8470,2370,5,1.0,5090.36,272.48,4817.88,4817.88,PA,6102,00,0.0,0.0,0.0165,79.5,0.076,366.16,3147.45,1670.43
8471,2371,266,1.0,2033.11,309.59,1723.52,1723.52,RS,6102,00,0.18,310.23,0.0165,28.44,0.076,130.99,1750.69,-27.17
8472,2371,114,2.0,1032.5,31.33,1001.17,2002.34,RS,6102,00,0.18,360.42,0.0165,33.04,0.076,152.18,1955.56,46.78
8473,2371,141,4.0,111.7,12.93,98.77,395.08,RS,6102,00,0.18,71.11,0.0165,6.52,0.076,30.03,301.52,93.56
8474,2371,43,2.0,301.04,0.4,300.64,601.28,RS,6102,00,0.18,108.23,0.0165,9.92,0.076,45.7,460.32,140.96
8475,2371,111,2.0,749.97,107.82,642.15,1284.3,RS,6102,20,0.18,231.17,0.0165,21.19,0.076,97.61,1122.92,161.38
8476,2371,142,3.0,791.06,78.58,712.48,2137.44,RS,6102,40,0.18,384.74,0.0165,35.27,0.076,162.45,1801.59,335.85
8477,2372,216,2.0,936.14,19.5,916.64,1833.28,BA,6102,00,0.18,329.99,0.0165,30.25,0.076,139.33,1145.82,687.46
8478,2372,252,4.0,311.81,35.4,276.41,1105.64,BA,6102,00,0.18,199.02,0.0165,18.24,0.076,84.03,1046.68,58.96
8479,2372,290,2.0,4044.08,402.32,3641.76,7283.52,BA,6102,00,0.18,1311.03,0.0165,120.18,0.076,553.55,7539.26,-255.74
8480,2372,275,1.0,796.89,276.4,520.49,520.49,BA,6102,00,0.18,93.69,0.0165,8.59,0.076,39.56,624.29,-103.8
8481,2372,53,1.0,7069.32,1066.01,6003.31,6003.31,BA,6102,00,0.18,1080.6,0.0165,99.05,0.076,456.25,5376.37,626.94
8482,2372,141,1.0,113.27,18.19,95.08,95.08,BA,6102,00,0.18,17.11,0.0165,1.57,0.076,7.23,75.38,19.7
8483,2373,224,0.0,1077.58,66.33,1011.25,0.0,PR,6102,00,0.0,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8484,2373,214,0.0,5703.08,955.86,4747.22,0.0,PR,6102,00,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8485,2373,2,0.0,750.93,74.59,676.34,0.0,PR,6102,00,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8486,2373,257,0.0,7051.05,756.36,6294.69,0.0,PR,6102,00,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8487,2373,295,0.0,2142.64,192.42,1950.22,0.0,PR,6102,40,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8488,2373,293,0.0,658.67,66.99,591.68,0.0,PR,6102,40,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
8489,2374,240,2.0,1752.42,107.05,1645.37,3290.74,CE,6102,00,0.18,592.33,0.0165,54.3,0.076,250.1,2949.12,341.62
8490,2374,196,1.0,2881.88,118.77,2763.11,2763.11,CE,6102,00,0.18,497.36,0.0165,45.59,0.076,210.0,2069.37,693.74
8491,2374,284,1.0,6867.34,946.72,5920.62,5920.62,CE,6102,60,0.18,1065.71,0.0165,97.69,0.076,449.97,4676.56,1244.06
8492,2374,6,2.0,139.44,20.08,119.36,238.72,CE,6102,00,0.18,42.97,0.0165,3.94,0.076,18.14,226.26,12.46
8493,2374,33,2.0,6343.46,479.5,5863.96,11727.92,CE,6102,00,0.18,2111.03,0.0165,193.51,0.076,891.32,8187.62,3540.3
8494,2375,200,1.0,4386.96,248.84,4138.12,4138.12,PE,6102,00,0.18,744.86,0.0165,68.28,0.076,314.5,2916.45,1221.67
8495,2376,16,2.0,5820.99,729.33,5091.66,10183.32,CE,6102,00,0.18,1833.0,0.0165,168.02,0.076,773.93,7766.06,2417.26
8496,2377,96,1.0,1695.82,73.26,1622.56,1622.56,DF,6102,00,0.18,292.06,0.0165,26.77,0.076,123.31,1170.15,452.41
8497,2377,132,3.0,196.78,11.33,185.45,556.35,DF,6102,20,0.0,0.0,0.0165,9.18,0.076,42.28,414.93,141.42
8498,2377,244,3.0,388.79,49.22,339.57,1018.71,DF,6102,00,0.18,183.37,0.0165,16.81,0.076,77.42,1045.26,-26.55
8499,2378,18,2.0,1898.62,182.46,1716.16,3432.32,DF,6102,60,0.18,617.82,0.0165,56.63,0.076,260.86,2955.54,476.78
8500,2378,255,1.0,4219.16,732.08,3487.08,3487.08,DF,6102,00,0.18,627.67,0.0165,57.54,0.076,265.02,2910.24,576.84
8501,2378,17,1.0,938.48,113.69,824.79,824.79,DF,6102,00,0.18,148.46,0.0165,13.61,0.076,62.68,612.37,212.42
8502,2378,231,2.0,4857.65,788.74,4068.91,8137.82,DF,6102,60,0.18,1464.81,0.0165,134.27,0.076,618.47,7525.48,612.34
8503,2378,28,1.0,5109.41,455.34,4654.07,4654.07,DF,6102,00,0.18,837.73,0.0165,76.79,0.076,353.71,3785.9,868.17
8504,2379,240,1.0,1985.83,204.23,1781.6,1781.6,MS,6102,40,0.17,302.87,0.0165,29.4,0.076,135.4,1474.56,307.04
8505,2379,19,2.0,2196.8,194.8,2002.0,4004.0,MS,6102,00,0.17,680.68,0.0165,66.07,0.076,304.3,3975.68,28.32
8506,2379,278,4.0,207.27,15.74,191.53,766.12,MS,6102,60,0.17,130.24,0.0165,12.64,0.076,58.23,607.8,158.32
8507,2380,30,2.0,854.08,120.19,733.89,1467.78,SP,6102,40,0.18,264.2,0.0165,24.22,0.076,111.55,1215.2,252.58
8508,2381,138,3.0,476.47,43.54,432.93,1298.79,RS,6102,00,0.0,0.0,0.0165,21.43,0.076,98.71,955.53,343.26
8509,2381,110,2.0,549.99,76.32,473.67,947.34,RS,6102,60,0.18,170.52,0.0165,15.63,0.076,72.0,773.8,173.54
8510,2382,121,1.0,2473.0,412.39,2060.61,2060.61,MS,6102,00,0.17,350.3,0.0165,34.0,0.076,156.61,1730.49,330.12
8511,2382,151,2.0,4974.91,514.06,4460.85,8921.7,MS,6102,00,0.17,1516.69,0.0165,147.21,0.076,678.05,7352.7,1569.0
8512,2382,237,2.0,338.31,32.02,306.29,612.58,MS,6102,00,0.17,104.14,0.0165,10.11,0.076,46.56,592.0,20.58
8513,2382,32,3.0,150.28,21.45,128.83,386.49,MS,6102,60,0.17,65.7,0.0165,6.38,0.076,29.37,317.55,68.94
8514,2382,10,1.0,188.19,18.91,169.28,169.28,MS,6102,20,0.17,28.78,0.0165,2.79,0.076,12.87,171.78,-2.5
8515,2382,193,1.0,2859.31,343.38,2515.93,2515.93,MS,6102,00,0.17,427.71,0.0165,41.51,0.076,191.21,2310.94,204.99
8516,2383,7,1.0,4257.02,442.09,3814.93,3814.93,AM,6102,20,0.18,686.69,0.0165,62.95,0.076,289.93,3465.96,348.97
8517,2383,183,1.0,500.35,33.49,466.86,466.86,AM,6102,00,0.18,84.03,0.0165,7.7,0.076,35.48,398.36,68.5
8518,2383,36,1.0,1393.49,139.44,1254.05,1254.05,AM,6102,00,0.18,225.73,0.0165,20.69,0.076,95.31,1123.75,130.3
8519,2383,89,1.0,5092.53,797.28,4295.25,4295.25,AM,6102,40,0.18,773.14,0.0165,70.87,0.076,326.44,3876.65,418.6
8520,2383,163,2.0,6410.76,333.48,6077.28,12154.56,AM,6102,00,0.18,2187.82,0.0165,200.55,0.076,923.75,9031.12,3123.44
8521,2384,92,1.0,175.91,24.74,151.17,151.17,BA,6102,00,0.18,27.21,0.0165,2.49,0.076,11.49,134.87,16.3
8522,2384,152,3.0,1325.16,102.82,1222.34,3667.02,BA,6102,20,0.18,660.06,0.0165,60.51,0.076,278.69,2906.43,760.59
8523,2384,296,4.0,730.85,115.76,615.09,2460.36,BA,6102,00,0.18,442.86,0.0165,40.6,0.076,186.99,1825.12,635.24
8524,2384,128,2.0,5524.79,203.16,5321.63,10643.26,BA,6102,00,0.18,1915.79,0.0165,175.61,0.076,808.89,8366.4,2276.86
8525,2384,91,1.0,2243.25,327.78,1915.47,1915.47,BA,6102,00,0.18,344.78,0.0165,31.61,0.076,145.58,1808.8,106.67
8526,2385,51,2.0,3122.3,211.68,2910.62,5821.24,MT,6102,20,0.17,989.61,0.0165,96.05,0.076,442.41,3993.82,1827.42
8527,2385,272,2.0,3219.96,331.58,2888.38,5776.76,MT,6102,00,0.17,982.05,0.0165,95.32,0.076,439.03,5503.36,273.4
8528,2385,290,2.0,4633.13,100.77,4532.36,9064.72,MT,6102,00,0.17,1541.0,0.0165,149.57,0.076,688.92,7539.26,1525.46
8529,2385,62,3.0,820.09,28.59,791.5,2374.5,MT,6102,00,0.17,403.66,0.0165,39.18,0.076,180.46,2059.86,314.64
8530,2385,39,2.0,8508.6,1415.94,7092.66,14185.32,MT,6102,00,0.17,2411.5,0.0165,234.06,0.076,1078.08,12194.46,1990.86
8531,2386,54,1.0,608.88,48.56,560.32,560.32,RJ,5102,00,0.2,112.06,0.0165,9.25,0.076,42.58,438.67,121.65
8532,2386,222,3.0,522.72,37.16,485.56,1456.68,RJ,5102,00,0.2,291.34,0.0165,24.04,0.076,110.71,1234.05,222.63
8533,2387,259,2.0,2818.34,140.32,2678.02,5356.04,RS,6102,20,0.18,964.09,0.0165,88.37,0.076,407.06,4093.26,1262.78
8534,2387,8,2.0,3978.81,314.07,3664.74,7329.48,RS,6102,40,0.18,1319.31,0.0165,120.94,0.076,557.04,5132.86,2196.62
8535,2388,183,2.0,466.82,55.09,411.73,823.46,MS,6102,00,0.17,139.99,0.0165,13.59,0.076,62.58,796.72,26.74
8536,2388,159,2.0,474.28,34.69,439.59,879.18,MS,6102,00,0.17,149.46,0.0165,14.51,0.076,66.82,697.3,181.88
8537,2388,230,1.0,5135.06,173.92,4961.14,4961.14,MS,6102,00,0.17,843.39,0.0165,81.86,0.076,377.05,3636.86,1324.28
8538,2388,223,2.0,1061.15,152.63,908.52,1817.04,MS,6102,00,0.17,308.9,0.0165,29.98,0.076,138.1,1284.56,532.48
8539,2388,173,1.0,7309.96,1371.14,5938.82,5938.82,MS,6102,00,0.17,1009.6,0.0165,97.99,0.076,451.35,6117.39,-178.57
8540,2388,128,1.0,5892.04,995.52,4896.52,4896.52,MS,6102,00,0.17,832.41,0.0165,80.79,0.076,372.14,4183.2,713.32
8541,2389,292,2.0,1459.21,123.03,1336.18,2672.36,SP,6102,60,0.18,481.02,0.0165,44.09,0.076,203.1,2468.74,203.62
8542,2390,87,2.0,433.44,68.5,364.94,729.88,PR,6102,20,0.19,138.68,0.0165,12.04,0.076,55.47,592.76,137.12
8543,2390,9,2.0,4067.28,78.46,3988.82,7977.64,PR,6102,00,0.19,1515.75,0.0165,131.63,0.076,606.3,6469.78,1507.86
8544,2390,237,1.0,371.4,38.24,333.16,333.16,PR,6102,20,0.19,63.3,0.0165,5.5,0.076,25.32,296.0,37.16
8545,2390,46,1.0,2162.73,28.11,2134.62,2134.62,PR,6102,00,0.19,405.58,0.0165,35.22,0.076,162.23,1564.91,569.71
8546,2390,237,2.0,328.05,15.87,312.18,624.36,PR,6102,60,0.19,118.63,0.0165,10.3,0.076,47.45,592.0,32.36
8547,2391,34,4.0,914.72,96.79,817.93,3271.72,ES,6102,00,0.17,556.19,0.0165,53.98,0.076,248.65,2881.12,390.6
8548,2391,285,2.0,2267.16,265.18,2001.98,4003.96,ES,6102,00,0.17,680.67,0.0165,66.07,0.076,304.3,3427.48,576.48
8549,2391,202,2.0,581.29,34.27,547.02,1094.04,ES,6102,00,0.17,185.99,0.0165,18.05,0.076,83.15,765.56,328.48
8550,2391,288,3.0,760.29,110.05,650.24,1950.72,ES,5102,00,0.17,331.62,0.0165,32.19,0.076,148.25,1812.72,138.0
8551,2392,95,1.0,3411.68,567.73,2843.95,2843.95,SC,6102,40,0.17,483.47,0.0165,46.93,0.076,216.14,2620.47,223.48
8552,2393,124,4.0,509.5,41.01,468.49,1873.96,BA,6102,60,0.18,337.31,0.0165,30.92,0.076,142.42,1244.08,629.88
8553,2393,236,2.0,6738.97,443.19,6295.78,12591.56,BA,6102,00,0.18,2266.48,0.0165,207.76,0.076,956.96,10552.68,2038.88
8554,2393,257,2.0,6118.84,512.4,5606.44,11212.88,BA,6102,00,0.18,2018.32,0.0165,185.01,0.076,852.18,10393.22,819.66
8555,2393,38,3.0,300.45,39.13,261.32,783.96,BA,6102,00,0.18,141.11,0.0165,12.94,0.076,59.58,704.04,79.92
8556,2393,145,2.0,442.05,44.73,397.32,794.64,BA,6102,20,0.18,143.04,0.0165,13.11,0.076,60.39,540.06,254.58
8557,2393,70,3.0,816.57,57.73,758.84,2276.52,BA,6102,00,0.18,409.77,0.0165,37.56,0.076,173.02,1746.42,530.1
8558,2394,104,2.0,1197.79,142.08,1055.71,2111.42,MT,6102,20,0.17,358.94,0.0165,34.84,0.076,160.47,1531.54,579.88
8559,2394,20,2.0,1060.39,143.17,917.22,1834.44,MT,6102,40,0.17,311.85,0.0165,30.27,0.076,139.42,1555.38,279.06
8560,2394,160,1.0,5161.23,129.94,5031.29,5031.29,MT,6102,00,0.17,855.32,0.0165,83.02,0.076,382.38,4735.02,296.27
8561,2394,298,1.0,5812.17,771.28,5040.89,5040.89,MT,6102,00,0.17,856.95,0.0165,83.17,0.076,383.11,3713.15,1327.74
8562,2394,243,2.0,8355.36,493.25,7862.11,15724.22,MT,6102,00,0.17,2673.12,0.0165,259.45,0.076,1195.04,12762.24,2961.98
8563,2394,216,2.0,901.47,76.05,825.42,1650.84,MT,6102,40,0.17,280.64,0.0165,27.24,0.076,125.46,1145.82,505.02
8564,2395,2,1.0,796.49,101.24,695.25,695.25,RS,6102,00,0.18,125.14,0.0165,11.47,0.076,52.84,617.61,77.64
8565,2395,33,-1.0,5335.51,216.23,5119.28,-5119.28,RS,6102,00,0.18,-921.47,0.0165,-84.47,0.076,-389.07,-4093.81,-1025.47
8566,2395,201,-1.0,1856.59,247.59,1609.0,-1609.0,RS,6102,40,0.18,-289.62,0.0165,-26.55,0.076,-122.28,-1606.56,-2.44
8567,2395,195,-1.0,3399.16,333.3,3065.86,-3065.86,RS,6102,60,0.18,-551.85,0.0165,-50.59,0.076,-233.01,-2685.27,-380.59
8568,2396,35,4.0,871.99,16.56,855.43,3421.72,PE,6102,00,0.18,615.91,0.0165,56.46,0.076,260.05,2939.84,481.88
8569,2396,132,2.0,194.49,29.99,164.5,329.0,PE,6102,00,0.18,59.22,0.0165,5.43,0.076,25.0,276.62,52.38
8570,2396,286,4.0,404.99,45.31,359.68,1438.72,PE,6102,00,0.18,258.97,0.0165,23.74,0.076,109.34,1385.56,53.16
8571,2396,275,2.0,698.37,10.7,687.67,1375.34,PE,6102,00,0.18,247.56,0.0165,22.69,0.076,104.53,1248.58,126.76
8572,2396,203,1.0,337.45,45.75,291.7,291.7,PE,6102,00,0.18,52.51,0.0165,4.81,0.076,22.17,235.85,55.85
8573,2396,41,3.0,878.78,263.25,615.53,1846.59,PE,6102,00,0.18,332.39,0.0165,30.47,0.076,140.34,1714.44,132.15
8574,2397,74,1.0,4746.82,379.0,4367.82,4367.82,MS,6102,60,0.17,742.53,0.0165,72.07,0.076,331.95,3675.65,692.17
8575,2397,9,1.0,3996.12,398.91,3597.21,3597.21,MS,6102,00,0.17,611.53,0.0165,59.35,0.076,273.39,3234.89,362.32
8576,2398,42,1.0,6261.35,303.11,5958.24,5958.24,SP,5102,00,0.18,1072.48,0.0165,98.31,0.076,452.83,3892.34,2065.9
8577,2398,47,2.0,510.97,62.46,448.51,897.02,SP,5102,00,0.18,161.46,0.0165,14.8,0.076,68.17,846.46,50.56
8578,2398,273,1.0,4630.86,46.13,4584.73,4584.73,SP,6102,40,0.18,825.25,0.0165,75.65,0.076,348.44,3539.78,1044.95
8579,2398,282,1.0,4512.81,42.64,4470.17,4470.17,SP,5102,40,0.18,804.63,0.0165,73.76,0.076,339.73,3538.53,931.64
8580,2398,237,1.0,346.91,45.37,301.54,301.54,SP,6102,00,0.0,0.0,0.0165,4.98,0.076,22.92,296.0,5.54
8581,2398,279,1.0,395.38,35.68,359.7,359.7,SP,6102,00,0.18,64.75,0.0165,5.94,0.076,27.34,324.03,35.67
8582,2399,170,2.0,317.77,54.56,263.21,526.42,GO,6102,00,0.17,89.49,0.0165,8.69,0.076,40.01,479.46,46.96
8583,2399,21,1.0,1804.93,86.48,1718.45,1718.45,GO,6102,20,0.17,292.14,0.0165,28.35,0.076,130.6,1410.07,308.38
8584,2399,238,1.0,3917.86,634.48,3283.38,3283.38,GO,6102,00,0.17,558.17,0.0165,54.18,0.076,249.54,3681.55,-398.17
8585,2399,157,1.0,7563.08,153.99,7409.09,7409.09,GO,6102,00,0.17,1259.55,0.0165,122.25,0.076,563.09,6272.85,1136.24
